,nct_id,canonical_aact_conditions,snomed_termid,aact_snomed_term_canonical_conditions,aact_cdist_conditions,Top_Concept,Top_Concept_Canonical,Top_Concept_Canonical_First
22929,NCT05399485,migraine,37796009,Migraine (disorder),0.0053,[230461009],['Headache disorder (disorder)'],Headache disorder (disorder)
22930,NCT05399498,borderline personality disorder,20010003,Borderline personality disorder (disorder),0.0073,[33449004],['Personality disorder (disorder)'],Personality disorder (disorder)
22931,NCT05400330,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
22932,NCT05401019,obsessive-compulsive disorder,191736004,Obsessive-compulsive disorder (disorder),0.0,[],[],Obsessive-compulsive disorder (disorder)
22933,NCT05401565,"stress disorders, post-traumatic",47505003,Posttraumatic stress disorder (disorder),3.1838,[197480006],['Anxiety disorder (disorder)'],Anxiety disorder (disorder)
22934,NCT05402111,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
22935,NCT05403138,neuromyelitis optica spectrum disorder,25044007,Neuromyelitis optica (disorder),6.3801,"[77157004, 48522003]","['Disorder of optic nerve (disorder)', 'Spinal cord disorder (disorder)']",Disorder of optic nerve (disorder)
22936,NCT05403138,neuromyelitis optica,25044007,Neuromyelitis optica (disorder),0.007,"[77157004, 48522003]","['Disorder of optic nerve (disorder)', 'Spinal cord disorder (disorder)']",Disorder of optic nerve (disorder)
22937,NCT05403138,neuromyelitis optica,25044007,Neuromyelitis optica (disorder),0.007,"[77157004, 48522003]","['Disorder of optic nerve (disorder)', 'Spinal cord disorder (disorder)']",Disorder of optic nerve (disorder)
22938,NCT05404230,peripheral nervous system diseases,42658009,Disorder of the peripheral nervous system (disorder),4.5906,[],[],Disorder of the peripheral nervous system (disorder)
22939,NCT05405049,analgesia,373265006,Analgesia,7.8216,[],[],Analgesia
22940,NCT05406440,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
22941,NCT05407324,amyotrophic lateral sclerosis,86044005,Amyotrophic lateral sclerosis (disorder),0.0,[37340000],['Motor neuron disease (disorder)'],Motor neuron disease (disorder)
22942,NCT05408780,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
22943,NCT05411900,carpal tunnel syndrome,57406009,Carpal tunnel syndrome (disorder),0.0,"[397828008, 128189008]","['Median neuropathy (disorder)', 'Mononeuropathy (disorder)']",Median neuropathy (disorder)
22944,NCT05411900,neurogenic inflammation,21018002,Inflammatory neuropathy (disorder),8.2784,[],[],Inflammatory neuropathy (disorder)
22945,NCT05411900,neuropathic pain,247384001,Neurological pain disorder (disorder),9.3434,[],[],Neurological pain disorder (disorder)
22946,NCT05411900,neuralgia,23096007,Cranial neuralgia (disorder),8.6018,[],[],Cranial neuralgia (disorder)
22947,NCT05411978,migraine disorders,37796009,Migraine (disorder),3.8284,[230461009],['Headache disorder (disorder)'],Headache disorder (disorder)
22948,NCT05411978,migraine,37796009,Migraine (disorder),0.0053,[230461009],['Headache disorder (disorder)'],Headache disorder (disorder)
22949,NCT05412004,sleep apnea syndromes,73430006,Sleep apnea (disorder),1.7621,[],[],Sleep apnea (disorder)
22950,NCT05412160,hyperargininemia,23501004,Arginase deficiency (disorder),0.0014,"[363235000, 36444000]","['Hereditary disorder of nervous system (disorder)', 'Disorder of the urea cycle metabolism (disorder)']",Hereditary disorder of nervous system (disorder)
22951,NCT05412394,"muscular dystrophy, duchenne",76670001,Duchenne muscular dystrophy (disorder),2.1429,[73297009],['Muscular dystrophy (disorder)'],Muscular dystrophy (disorder)
22952,NCT05412394,duchenne muscular dystrophy,76670001,Duchenne muscular dystrophy (disorder),0.0046,[73297009],['Muscular dystrophy (disorder)'],Muscular dystrophy (disorder)
22953,NCT05413655,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
22954,NCT05414292,muscular atrophy,88092000,Muscle atrophy (disorder),0.0,[],[],Muscle atrophy (disorder)
22955,NCT05416515,carpal tunnel syndrome,57406009,Carpal tunnel syndrome (disorder),0.0,"[397828008, 128189008]","['Median neuropathy (disorder)', 'Mononeuropathy (disorder)']",Median neuropathy (disorder)
22956,NCT05416866,analgesia,373265006,Analgesia,7.8216,[],[],Analgesia
22957,NCT05417269,"multiple sclerosis, relapsing-remitting",426373005,Relapsing remitting multiple sclerosis (disorder),2.9253,[24700007],['Multiple sclerosis (disorder)'],Multiple sclerosis (disorder)
22958,NCT05418010,multiple sclerosis,24700007,Multiple sclerosis (disorder),0.0028,[],[],Multiple sclerosis (disorder)
22959,NCT05418049,fragile x syndrome,613003,Fragile X syndrome (disorder),0.0,[110359009],['Intellectual disability (disorder)'],Intellectual disability (disorder)
22960,NCT05418673,parkinson disease,49049000,Parkinson's disease (disorder),0.0073,[32798002],['Parkinsonism (disorder)'],Parkinsonism (disorder)
22961,NCT05419193,intracranial hemorrhages,1386000,Intracranial hemorrhage (disorder),2.0027,[],[],Intracranial hemorrhage (disorder)
22962,NCT05419193,cerebral hemorrhage,274100004,Cerebral hemorrhage (disorder),0.0024,[1386000],['Intracranial hemorrhage (disorder)'],Intracranial hemorrhage (disorder)
22963,NCT05419193,stroke,230690007,Cerebrovascular accident (disorder),0.0,[],[],Cerebrovascular accident (disorder)
22964,NCT05420805,rett syndrome,68618008,Rett syndrome (disorder),0.0,"[35919005, 363235000, 110359009, 78689005]","['Pervasive developmental disorder (disorder)', 'Hereditary disorder of nervous system (disorder)', 'Intellectual disability (disorder)', 'Chronic brain syndrome (disorder)']",Pervasive developmental disorder (disorder)
22965,NCT05420805,epilepsy,84757009,Epilepsy (disorder),0.0,[128613002],['Seizure disorder (disorder)'],Seizure disorder (disorder)
22966,NCT05422352,diabetic neuropathies,230572002,Neuropathy due to diabetes mellitus (disorder),5.1085,[],[],Neuropathy due to diabetes mellitus (disorder)
22967,NCT05422482,mucopolysaccharidosis ii,70737009,Mucopolysaccharidosis type II (disorder),1.3794,[],[],Mucopolysaccharidosis type II (disorder)
22968,NCT05422612,post traumatic stress disorder,47505003,Posttraumatic stress disorder (disorder),1.6396,[197480006],['Anxiety disorder (disorder)'],Anxiety disorder (disorder)
22969,NCT05422612,"stress disorders, post-traumatic",47505003,Posttraumatic stress disorder (disorder),3.1838,[197480006],['Anxiety disorder (disorder)'],Anxiety disorder (disorder)
22970,NCT05423028,carpal tunnel syndrome,57406009,Carpal tunnel syndrome (disorder),0.0,"[397828008, 128189008]","['Median neuropathy (disorder)', 'Mononeuropathy (disorder)']",Median neuropathy (disorder)
22971,NCT05423522,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
22972,NCT05424146,post traumatic stress disorder,47505003,Posttraumatic stress disorder (disorder),1.6396,[197480006],['Anxiety disorder (disorder)'],Anxiety disorder (disorder)
22973,NCT05424146,"stress disorders, post-traumatic",47505003,Posttraumatic stress disorder (disorder),3.1838,[197480006],['Anxiety disorder (disorder)'],Anxiety disorder (disorder)
22974,NCT05424276,parkinson disease,49049000,Parkinson's disease (disorder),0.0073,[32798002],['Parkinsonism (disorder)'],Parkinsonism (disorder)
22975,NCT05425004,meningioma,302820008,Intracranial meningioma (disorder),6.2067,[126950007],['Neoplasm of nervous system (disorder)'],Neoplasm of nervous system (disorder)
22976,NCT05426304,depression,35489007,Depressive disorder (disorder),0.0044,[],[],Depressive disorder (disorder)
22977,NCT05426889,"hematoma, subdural, chronic",304831001,Chronic intracranial subdural hematoma (disorder),4.7926,[1386000],['Intracranial hemorrhage (disorder)'],Intracranial hemorrhage (disorder)
22978,NCT05427266,analgesia,373265006,Analgesia,7.8216,[],[],Analgesia
22979,NCT05427474,"brain injuries, traumatic",127295002,Traumatic brain injury (disorder),2.7389,[],[],Traumatic brain injury (disorder)
22980,NCT05427500,"stress disorders, post-traumatic",47505003,Posttraumatic stress disorder (disorder),3.1838,[197480006],['Anxiety disorder (disorder)'],Anxiety disorder (disorder)
22981,NCT05427630,migraine disorders,37796009,Migraine (disorder),3.8284,[230461009],['Headache disorder (disorder)'],Headache disorder (disorder)
22982,NCT05427630,migraine,37796009,Migraine (disorder),0.0053,[230461009],['Headache disorder (disorder)'],Headache disorder (disorder)
22983,NCT05428215,gender dysphoria,93461009,Gender dysphoria (disorder),0.0,[],[],Gender dysphoria (disorder)
22984,NCT05429372,"muscular dystrophy, duchenne",76670001,Duchenne muscular dystrophy (disorder),2.1429,[73297009],['Muscular dystrophy (disorder)'],Muscular dystrophy (disorder)
22985,NCT05429489,analgesia,373265006,Analgesia,7.8216,[],[],Analgesia
22986,NCT05429814,peripheral nervous system diseases,42658009,Disorder of the peripheral nervous system (disorder),4.5906,[],[],Disorder of the peripheral nervous system (disorder)
22987,NCT05430217,vertigo,50438001,Peripheral vertigo (disorder),6.5231,[],[],Peripheral vertigo (disorder)
22988,NCT05430867,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
22989,NCT05431413,depression,35489007,Depressive disorder (disorder),0.0044,[],[],Depressive disorder (disorder)
22990,NCT05431543,miosis,372822009,Miosis,9.9105,[],[],Miosis
22991,NCT05431595,delirium,2776000,Delirium (disorder),0.0068,[286933003],['Confusional state (disorder)'],Confusional state (disorder)
22992,NCT05431933,poliomyelitis,398102009,Acute poliomyelitis (disorder),0.002,[128117002],['Infectious disease of central nervous system (disorder)'],Infectious disease of central nervous system (disorder)
22993,NCT05432141,poliomyelitis,398102009,Acute poliomyelitis (disorder),0.002,[128117002],['Infectious disease of central nervous system (disorder)'],Infectious disease of central nervous system (disorder)
22994,NCT05432362,depression,35489007,Depressive disorder (disorder),0.0044,[],[],Depressive disorder (disorder)
22995,NCT05432713,multiple sclerosis,24700007,Multiple sclerosis (disorder),0.0028,[],[],Multiple sclerosis (disorder)
22996,NCT05432713,neuromyelitis optica,25044007,Neuromyelitis optica (disorder),0.007,"[77157004, 48522003]","['Disorder of optic nerve (disorder)', 'Spinal cord disorder (disorder)']",Disorder of optic nerve (disorder)
22997,NCT05432830,tobacco use disorder,89765005,Tobacco dependence syndrome (disorder),8.4497,"[91388009, 56294008]","['Psychoactive substance abuse (disorder)', 'Nicotine dependence (disorder)']",Psychoactive substance abuse (disorder)
22998,NCT05432934,analgesia,373265006,Analgesia,7.8216,[],[],Analgesia
22999,NCT05434000,stroke,230690007,Cerebrovascular accident (disorder),0.0,[],[],Cerebrovascular accident (disorder)
23000,NCT05434065,cerebral hemorrhage,274100004,Cerebral hemorrhage (disorder),0.0024,[1386000],['Intracranial hemorrhage (disorder)'],Intracranial hemorrhage (disorder)
23001,NCT05434156,depression,35489007,Depressive disorder (disorder),0.0044,[],[],Depressive disorder (disorder)
23002,NCT05434546,tourette syndrome,5158005,Gilles de la Tourette's syndrome (disorder),2.7026,[568005],['Tic disorder (disorder)'],Tic disorder (disorder)
23003,NCT05435729,parkinson disease,49049000,Parkinson's disease (disorder),0.0073,[32798002],['Parkinsonism (disorder)'],Parkinsonism (disorder)
23004,NCT05435755,parkinson disease,49049000,Parkinson's disease (disorder),0.0073,[32798002],['Parkinsonism (disorder)'],Parkinsonism (disorder)
23005,NCT05435781,giant cell arteritis,414341000,Giant cell arteritis (disorder),0.0,[],[],Giant cell arteritis (disorder)
23006,NCT05436314,fibromyalgia,203082005,Fibromyalgia (disorder),0.0,[],[],Fibromyalgia (disorder)
23007,NCT05437263,dermatomyositis,396230008,Dermatomyositis (disorder),0.0062,[26889001],['Myositis (disorder)'],Myositis (disorder)
23008,NCT05437588,depression,35489007,Depressive disorder (disorder),0.0044,[],[],Depressive disorder (disorder)
23009,NCT05437588,suicide,440144004,Injury due to suicide attempt (disorder),8.6246,[],[],Injury due to suicide attempt (disorder)
23010,NCT05439486,erectile dysfunction,860914002,Erectile dysfunction (disorder),0.0059,[231532002],['Sexual disorder (disorder)'],Sexual disorder (disorder)
23011,NCT05439616,autism spectrum disorder,35919005,Pervasive developmental disorder (disorder),0.0,[],[],Pervasive developmental disorder (disorder)
23012,NCT05439902,multiple sclerosis,24700007,Multiple sclerosis (disorder),0.0028,[],[],Multiple sclerosis (disorder)
23013,NCT05442775,amyotrophic lateral sclerosis,86044005,Amyotrophic lateral sclerosis (disorder),0.0,[37340000],['Motor neuron disease (disorder)'],Motor neuron disease (disorder)
23014,NCT05443724,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
23015,NCT05445323,friedreich ataxia,10394003,Friedreich ataxia (disorder),0.0065,"[48522003, 85102008, 363235000, 78689005]","['Spinal cord disorder (disorder)', 'Cerebellar ataxia (disorder)', 'Hereditary disorder of nervous system (disorder)', 'Chronic brain syndrome (disorder)']",Spinal cord disorder (disorder)
23016,NCT05445804,tobacco use disorder,89765005,Tobacco dependence syndrome (disorder),8.4497,"[91388009, 56294008]","['Psychoactive substance abuse (disorder)', 'Nicotine dependence (disorder)']",Psychoactive substance abuse (disorder)
23017,NCT05445921,hyposmia,277547006,Hyposmolality (disorder),10.5814,[],[],Hyposmolality (disorder)
23018,NCT05445921,anosmia,230502003,Congenital anosmia (disorder),7.3432,"[85972008, 88425004, 362967002]","['Sensory disorder (disorder)', 'Congenital anomaly of nervous system (disorder)', 'Disorder of olfactory system (disorder)']",Sensory disorder (disorder)
23019,NCT05445921,parosmia,708673009,Parosmia (disorder),0.0,"[85972008, 362967002]","['Sensory disorder (disorder)', 'Disorder of olfactory system (disorder)']",Sensory disorder (disorder)
23020,NCT05446168,parkinson disease,49049000,Parkinson's disease (disorder),0.0073,[32798002],['Parkinsonism (disorder)'],Parkinsonism (disorder)
23021,NCT05446493,erectile dysfunction,860914002,Erectile dysfunction (disorder),0.0059,[231532002],['Sexual disorder (disorder)'],Sexual disorder (disorder)
23022,NCT05446857,"stress disorders, post-traumatic",47505003,Posttraumatic stress disorder (disorder),3.1838,[197480006],['Anxiety disorder (disorder)'],Anxiety disorder (disorder)
23023,NCT05447676,spinal cord injuries,90584004,Spinal cord injury (disorder),1.8352,[48522003],['Spinal cord disorder (disorder)'],Spinal cord disorder (disorder)
23024,NCT05448209,peripheral nervous system diseases,42658009,Disorder of the peripheral nervous system (disorder),4.5906,[],[],Disorder of the peripheral nervous system (disorder)
23025,NCT05448209,myalgia,239949003,Polyalgia (disorder),11.2323,[],[],Polyalgia (disorder)
23026,NCT05448469,analgesia,373265006,Analgesia,7.8216,[],[],Analgesia
23027,NCT05451017,marijuana abuse,37344009,Cannabis abuse (disorder),6.8801,[91388009],['Psychoactive substance abuse (disorder)'],Psychoactive substance abuse (disorder)
23028,NCT05452239,migraine disorders,37796009,Migraine (disorder),3.8284,[230461009],['Headache disorder (disorder)'],Headache disorder (disorder)
23029,NCT05452239,migraine,37796009,Migraine (disorder),0.0053,[230461009],['Headache disorder (disorder)'],Headache disorder (disorder)
23030,NCT05452772,tobacco use disorder,89765005,Tobacco dependence syndrome (disorder),8.4497,"[91388009, 56294008]","['Psychoactive substance abuse (disorder)', 'Nicotine dependence (disorder)']",Psychoactive substance abuse (disorder)
23031,NCT05452928,"meningitis, viral",58170007,Viral meningitis (disorder),0.0028,"[128117002, 7180009]","['Infectious disease of central nervous system (disorder)', 'Meningitis (disorder)']",Infectious disease of central nervous system (disorder)
23032,NCT05453539,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
23033,NCT05454085,neural tube defects,253098009,Neural tube defect (disorder),1.9897,[88425004],['Congenital anomaly of nervous system (disorder)'],Congenital anomaly of nervous system (disorder)
23034,NCT05454683,"fatigue syndrome, chronic",52702003,Chronic fatigue syndrome (disorder),2.3384,[],[],Chronic fatigue syndrome (disorder)
23035,NCT05455398,"hearing loss, sudden",79471008,Sudden hearing loss (disorder),2.4786,[128540005],['Hearing disorder (disorder)'],Hearing disorder (disorder)
23036,NCT05455684,anhedonia,35489007,Depressive disorder (disorder),12.519,[],[],Depressive disorder (disorder)
23037,NCT05455996,adjustment disorders,17226007,Adjustment disorder (disorder),1.687,[],[],Adjustment disorder (disorder)
23038,NCT05455996,"stress disorders, post-traumatic",47505003,Posttraumatic stress disorder (disorder),3.1838,[197480006],['Anxiety disorder (disorder)'],Anxiety disorder (disorder)
23039,NCT05456503,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
23040,NCT05456503,frontotemporal lobar degeneration,702426001,GRN-related frontotemporal dementia (disorder),0.0,[363235000],['Hereditary disorder of nervous system (disorder)'],Hereditary disorder of nervous system (disorder)
23041,NCT05457140,psychotic disorders,69322001,Psychotic disorder (disorder),1.1842,[],[],Psychotic disorder (disorder)
23042,NCT05457465,bipolar disorder,13746004,Bipolar disorder (disorder),0.0,[],[],Bipolar disorder (disorder)
23043,NCT05457946,poliomyelitis,398102009,Acute poliomyelitis (disorder),0.002,[128117002],['Infectious disease of central nervous system (disorder)'],Infectious disease of central nervous system (disorder)
23044,NCT05458011,migraine disorders,37796009,Migraine (disorder),3.8284,[230461009],['Headache disorder (disorder)'],Headache disorder (disorder)
23045,NCT05458011,migraine,37796009,Migraine (disorder),0.0053,[230461009],['Headache disorder (disorder)'],Headache disorder (disorder)
23046,NCT05458128,idiopathic hypersomnia,3731000119107,Idiopathic hypersomnia (disorder),0.0,[44186003],['Dyssomnia (disorder)'],Dyssomnia (disorder)
23047,NCT05458479,down syndrome,41040004,Complete trisomy 21 syndrome (disorder),0.0,[],[],Complete trisomy 21 syndrome (disorder)
23048,NCT05458479,depression,35489007,Depressive disorder (disorder),0.0044,[],[],Depressive disorder (disorder)
23049,NCT05459272,sleep wake disorders,271794005,Disorder of sleep-wake cycle (disorder),6.8573,[44186003],['Dyssomnia (disorder)'],Dyssomnia (disorder)
23050,NCT05460351,sarcopenia,772791006,Sarcopenia (disorder),0.0,[],[],Sarcopenia (disorder)
23051,NCT05460377,poliomyelitis,398102009,Acute poliomyelitis (disorder),0.002,[128117002],['Infectious disease of central nervous system (disorder)'],Infectious disease of central nervous system (disorder)
23052,NCT05461092,delirium,2776000,Delirium (disorder),0.0068,[286933003],['Confusional state (disorder)'],Confusional state (disorder)
23053,NCT05461365,hyposmia,277547006,Hyposmolality (disorder),10.5814,[],[],Hyposmolality (disorder)
23054,NCT05461365,anosmia,230502003,Congenital anosmia (disorder),7.3432,"[85972008, 88425004, 362967002]","['Sensory disorder (disorder)', 'Congenital anomaly of nervous system (disorder)', 'Disorder of olfactory system (disorder)']",Sensory disorder (disorder)
23055,NCT05462106,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
23056,NCT05462132,homocystinuria,11282001,Homocystinuria (disorder),0.0,[],[],Homocystinuria (disorder)
23057,NCT05462340,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
23058,NCT05462665,stroke,230690007,Cerebrovascular accident (disorder),0.0,[],[],Cerebrovascular accident (disorder)
23059,NCT05462938,emergence delirium,2776000,Delirium (disorder),9.5149,[286933003],['Confusional state (disorder)'],Confusional state (disorder)
23060,NCT05463731,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
23061,NCT05463770,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
23062,NCT05463835,myalgia,239949003,Polyalgia (disorder),11.2323,[],[],Polyalgia (disorder)
23063,NCT05464368,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
23064,NCT05466279,emergence delirium,2776000,Delirium (disorder),9.5149,[286933003],['Confusional state (disorder)'],Confusional state (disorder)
23065,NCT05466422,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
23066,NCT05466604,trismus,763215008,Congenital ankylosis of temporomandibular joint (disorder),8.8406,[],[],Congenital ankylosis of temporomandibular joint (disorder)
23067,NCT05466708,analgesia,373265006,Analgesia,7.8216,[],[],Analgesia
23068,NCT05467215,spinal cord injuries,90584004,Spinal cord injury (disorder),1.8352,[48522003],['Spinal cord disorder (disorder)'],Spinal cord disorder (disorder)
23069,NCT05467397,tuberous sclerosis,7199000,Tuberous sclerosis syndrome (disorder),0.0044,"[363235000, 126950007]","['Hereditary disorder of nervous system (disorder)', 'Neoplasm of nervous system (disorder)']",Hereditary disorder of nervous system (disorder)
23070,NCT05468073,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
23071,NCT05469360,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
23072,NCT05469997,parkinson disease,49049000,Parkinson's disease (disorder),0.0073,[32798002],['Parkinsonism (disorder)'],Parkinsonism (disorder)
23073,NCT05470816,dementia,52448006,Dementia (disorder),0.0,[],[],Dementia (disorder)
23074,NCT05471063,"meningitis, cryptococcal",14232007,Cryptococcal meningitis (disorder),2.0943,"[128117002, 7180009]","['Infectious disease of central nervous system (disorder)', 'Meningitis (disorder)']",Infectious disease of central nervous system (disorder)
23075,NCT05471609,parkinson disease,49049000,Parkinson's disease (disorder),0.0073,[32798002],['Parkinsonism (disorder)'],Parkinsonism (disorder)
23076,NCT05471804,"stress, psychological",129632001,General adaptation syndrome (disorder),9.7636,[],[],General adaptation syndrome (disorder)
23077,NCT05472766,"hematoma, subdural",95453001,Subdural intracranial hematoma (disorder),2.2911,[1386000],['Intracranial hemorrhage (disorder)'],Intracranial hemorrhage (disorder)
23078,NCT05474846,depression,35489007,Depressive disorder (disorder),0.0044,[],[],Depressive disorder (disorder)
23079,NCT05475483,huntington disease,58756001,Huntington's chorea (disorder),0.0,"[15802004, 271700006, 363235000, 257277002, 78689005]","['Dystonia (disorder)', 'Chorea (disorder)', 'Hereditary disorder of nervous system (disorder)', 'Combined disorder of muscle AND peripheral nerve (disorder)', 'Chronic brain syndrome (disorder)']",Dystonia (disorder)
23080,NCT05475808,carpal tunnel syndrome,57406009,Carpal tunnel syndrome (disorder),0.0,"[397828008, 128189008]","['Median neuropathy (disorder)', 'Mononeuropathy (disorder)']",Median neuropathy (disorder)
23081,NCT05476783,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
23082,NCT05476991,cerebral infarction,432504007,Cerebral infarction (disorder),0.0,[],[],Cerebral infarction (disorder)
23083,NCT05476991,stroke,230690007,Cerebrovascular accident (disorder),0.0,[],[],Cerebrovascular accident (disorder)
23084,NCT05477095,migraine disorders,37796009,Migraine (disorder),3.8284,[230461009],['Headache disorder (disorder)'],Headache disorder (disorder)
23085,NCT05477095,migraine,37796009,Migraine (disorder),0.0053,[230461009],['Headache disorder (disorder)'],Headache disorder (disorder)
23086,NCT05477459,cluster headache,193031009,Cluster headache syndrome (disorder),0.0,[230461009],['Headache disorder (disorder)'],Headache disorder (disorder)
23087,NCT05477459,chronic cluster headache,230473009,Chronic cluster headache (disorder),0.0014,"[230461009, 78689005]","['Headache disorder (disorder)', 'Chronic brain syndrome (disorder)']",Headache disorder (disorder)
23088,NCT05477732,stroke,230690007,Cerebrovascular accident (disorder),0.0,[],[],Cerebrovascular accident (disorder)
23089,NCT05478031,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
23090,NCT05478720,"malaria, cerebral",53622003,Cerebral malaria (disorder),1.8365,"[128117002, 45170000]","['Infectious disease of central nervous system (disorder)', 'Encephalitis (disorder)']",Infectious disease of central nervous system (disorder)
23091,NCT05479032,consciousness disorders,443265004,Cognitive disorder (disorder),10.9172,[],[],Cognitive disorder (disorder)
23092,NCT05479981,muscular dystrophies,73297009,Muscular dystrophy (disorder),6.9158,[],[],Muscular dystrophy (disorder)
23093,NCT05479981,neuromuscular diseases,257277002,Combined disorder of muscle AND peripheral nerve (disorder),3.5362,[],[],Combined disorder of muscle AND peripheral nerve (disorder)
23094,NCT05479981,"muscular disorders, atrophic",88092000,Muscle atrophy (disorder),7.3848,[],[],Muscle atrophy (disorder)
23095,NCT05479981,myotonic disorders,193237003,Myotonic disorder (disorder),1.2798,[],[],Myotonic disorder (disorder)
23096,NCT05479981,nervous system diseases,118940003,Disorder of nervous system (disorder),1.748,[],[],Disorder of nervous system (disorder)
23097,NCT05479981,"heredodegenerative disorders, nervous system",363235000,Hereditary disorder of nervous system (disorder),5.2138,[],[],Hereditary disorder of nervous system (disorder)
23098,NCT05479981,myotonic dystrophy,1177122009,Myotonic dystrophy (disorder),0.0,"[193237003, 73297009]","['Myotonic disorder (disorder)', 'Muscular dystrophy (disorder)']",Myotonic disorder (disorder)
23099,NCT05479981,muscular diseases,129565002,Disorder of skeletal AND/OR smooth muscle (disorder),6.5595,[],[],Disorder of skeletal AND/OR smooth muscle (disorder)
23100,NCT05479981,neurodegenerative diseases,52522001,Degenerative brain disorder (disorder),9.8374,[],[],Degenerative brain disorder (disorder)
23101,NCT05480592,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
23102,NCT05480826,mental disorders,74732009,Mental disorder (disorder),1.8952,[],[],Mental disorder (disorder)
23103,NCT05481177,postural orthostatic tachycardia syndrome,371073003,Postural orthostatic tachycardia syndrome (disorder),0.0072,[],[],Postural orthostatic tachycardia syndrome (disorder)
23104,NCT05481736,anorexia nervosa,56882008,Anorexia nervosa (disorder),0.0059,[231520001],['Behavioral syndrome associated with physiological disturbance and physical factors (disorder)'],Behavioral syndrome associated with physiological disturbance and physical factors (disorder)
23105,NCT05481905,"epilepsies, partial",192999003,Partial epilepsy with impairment of consciousness (disorder),9.0245,[128613002],['Seizure disorder (disorder)'],Seizure disorder (disorder)
23106,NCT05481957,bipolar disorder,13746004,Bipolar disorder (disorder),0.0,[],[],Bipolar disorder (disorder)
23107,NCT05482334,down syndrome,41040004,Complete trisomy 21 syndrome (disorder),0.0,[],[],Complete trisomy 21 syndrome (disorder)
23108,NCT05482542,"multiple sclerosis, relapsing-remitting",426373005,Relapsing remitting multiple sclerosis (disorder),2.9253,[24700007],['Multiple sclerosis (disorder)'],Multiple sclerosis (disorder)
23109,NCT05482672,depression,35489007,Depressive disorder (disorder),0.0044,[],[],Depressive disorder (disorder)
23110,NCT05483647,neuropathic pain,247384001,Neurological pain disorder (disorder),9.3434,[],[],Neurological pain disorder (disorder)
23111,NCT05483647,neuralgia,23096007,Cranial neuralgia (disorder),8.6018,[],[],Cranial neuralgia (disorder)
23112,NCT05483647,hyperalgesia,426566004,Central pain syndrome (disorder),12.1248,[],[],Central pain syndrome (disorder)
23113,NCT05484167,erectile dysfunction,860914002,Erectile dysfunction (disorder),0.0059,[231532002],['Sexual disorder (disorder)'],Sexual disorder (disorder)
23114,NCT05484557,spinal cord injuries,90584004,Spinal cord injury (disorder),1.8352,[48522003],['Spinal cord disorder (disorder)'],Spinal cord disorder (disorder)
23115,NCT05485012,marijuana use,398705004,Marijuana use,7.5931,[],[],Marijuana use
23116,NCT05485402,sarcopenia,772791006,Sarcopenia (disorder),0.0,[],[],Sarcopenia (disorder)
23117,NCT05485480,analgesia,373265006,Analgesia,7.8216,[],[],Analgesia
23118,NCT05485519,substance withdrawal syndrome,1254795002,Substance withdrawal syndrome (disorder),0.0,[],[],Substance withdrawal syndrome (disorder)
23119,NCT05485558,drug resistant epilepsy,1263935000,Drug resistance to anti-seizure medication (disorder),8.5256,[],[],Drug resistance to anti-seizure medication (disorder)
23120,NCT05485987,friedreich ataxia,10394003,Friedreich ataxia (disorder),0.0065,"[48522003, 85102008, 363235000, 78689005]","['Spinal cord disorder (disorder)', 'Cerebellar ataxia (disorder)', 'Hereditary disorder of nervous system (disorder)', 'Chronic brain syndrome (disorder)']",Spinal cord disorder (disorder)
