,nct_id,canonical_BioLinkBERT-base_interventions,canonical_aact_interventions,aact_intervention_types,canonical_BioLinkBERT-base_conditions,canonical_aact_conditions,Disease Class
13654,NCT04475549,iw-6463,iw-6463 tablets,Drug,"lactic acidosis, and stroke-like episodes|melas syndrome|mitochondrial encephalomyopathy,",melas syndrome,Neuromuscular Diseases
13655,NCT04476017,sage-718,sage-718,Drug,mild cognitive impairment|parkinson disease|parkinson's disease mild cognitive impairment|pd-mci,parkinson disease,Central Nervous System Diseases
13656,NCT04476303,bey2153,bey2153,Drug,,alzheimer disease,Neurodegenerative Diseases
13657,NCT04477161,ketone esters|ketones esters,,Dietary Supplement,parkinson disease,parkinson disease,Central Nervous System Diseases
13658,NCT04477161,ketone esters|ketones esters,,Other,parkinson disease,parkinson disease,Central Nervous System Diseases
13659,NCT04478734,biotin|thiamine,moderate doses of thiamine y biotin|high doses of thiamine y biotin,Drug,early-stages hd|huntington disease|huntington´s disease|mild to moderate stages,huntington disease,Neurodegenerative Diseases
13660,NCT04479241,immune checkpoint inhibitor|lerapolturev|pembrolizumab|pvsripo,,Biological,recurrent glioblastoma|rgbm,brain neoplasms,Nervous System Neoplasms
13661,NCT04479566,lithium carbonate,calcium carbonate 500 mg|lithium carbonate 250 mg,Drug,video assisted thoracic surgery|videoassisted thoracic surgery,sleep deprivation,Sleep Wake Disorders
13662,NCT04480164,clobazam|gabaa|modulators|n-desmethylclobazam,ndmc,Drug,neuralgia|neuropathic and chronic pain|neuropathic pain|peripheral neuropathic pain,neuropathic pain|neuralgia,Neuromuscular Diseases
13663,NCT04480307,rituximab|temelimab,temelimab 36 mg/kg|temelimab 54 mg/kg|temelimab 18 mg/kg,Drug,relapsing forms of multiple sclerosis,multiple sclerosis,Demyelinating Diseases
13664,NCT04480853,fingolimod,fingolimod,Drug,"multiple sclerosis|multiple sclerosis, relapsing-remitting|relapsing-remitting multiple sclerosis",multiple sclerosis,Demyelinating Diseases
13665,NCT04481035,acetylcysteine|n-acetyl cysteine,n-acetylcysteine (nac),Drug,"attention deficit hyperactivity disorder|cognitive, behavioral, and motor impairments|neurofibromatosis 1",neurofibromatosis 1,Neurocutaneous Syndromes
13666,NCT04481035,acetylcysteine|n-acetyl cysteine,,Other,"attention deficit hyperactivity disorder|cognitive, behavioral, and motor impairments|neurofibromatosis 1",neurofibromatosis 1,Neurocutaneous Syndromes
13667,NCT04481048,acetylcysteine,n-acetyl cysteine,Drug,"cognitive, behavioral, and motor impairments|neurofibromatosis 1",neurofibromatosis 1,Neurocutaneous Syndromes
13668,NCT04481048,acetylcysteine,,Other,"cognitive, behavioral, and motor impairments|neurofibromatosis 1",neurofibromatosis 1,Neurocutaneous Syndromes
13669,NCT04482413,astrostem,astrostem,Drug,ad|alzheimer disease|mild alzheimer's disease,alzheimer disease,Neurodegenerative Diseases
13670,NCT04482842,gene-guided warfarin|warfarin,,Device,acute ischemic stroke,stroke,Central Nervous System Diseases
13671,NCT04482842,gene-guided warfarin|warfarin,warfarin sodium,Drug,acute ischemic stroke,stroke,Central Nervous System Diseases
13672,NCT04483427,ketorolac|nalbuphine,,Combination Product,"multilevel osa surgeries|multilevel surgery|sleep apnea, obstructive","sleep apnea, obstructive",Sleep Wake Disorders
13673,NCT04483479,ent-01,active investigational treatment ent-01,Drug,constipation|parkinson disease,parkinson disease,Central Nervous System Diseases
13674,NCT04484493,corticosteroid|corticosteroids|mometasone furoate,mometasone furoate nasal spray,Drug,anosmia|covid-19|covid-19 infection,anosmia,Diseases of the nervous system
13675,NCT04485117,propofol|sevoflurane,,Device,nausea|strabismus surgery,strabismus,Cranial Nerve Diseases
13676,NCT04485117,propofol|sevoflurane,propofol|sevoflurane,Drug,nausea|strabismus surgery,strabismus,Cranial Nerve Diseases
13677,NCT04485273,dexmedetomedine|sevoflurane,,Device,emergence delirium|nausea|pain|strabismus surgery|vomiting,emergence delirium,Neurologic Manifestations
13678,NCT04485273,dexmedetomedine|sevoflurane,local anesthetic solution and dexmedetomedine|local anesthetic solution|sevoflurane,Drug,emergence delirium|nausea|pain|strabismus surgery|vomiting,emergence delirium,Neurologic Manifestations
13679,NCT04485273,dexmedetomedine|sevoflurane,,Procedure,emergence delirium|nausea|pain|strabismus surgery|vomiting,emergence delirium,Neurologic Manifestations
13680,NCT04486430,salfaprodil,neu2000kwl,Drug,acute ischemic stroke,cerebral infarction|stroke,Central Nervous System Diseases
13681,NCT04486859,anticoagulant drugs|lmwh|rivaroxaban,,Device,pituitary acth hypersecretion|thrombosis|vte,pituitary acth hypersecretion,Central Nervous System Diseases
13682,NCT04486859,anticoagulant drugs|lmwh|rivaroxaban,lmwh/rivaroxaban,Drug,pituitary acth hypersecretion|thrombosis|vte,pituitary acth hypersecretion,Central Nervous System Diseases
13683,NCT04488133,nusinersen|onasemnogene abeparvovec,nusinersen,Drug,"muscular atrophy, spinal|spinal muscular atrophy","muscular atrophy, spinal",Neuromuscular Diseases
13684,NCT04488172,aed|multi-vitamins|pyridoxine|vitamin|vitamins,,Dietary Supplement,aeds|antiepileptic drugs|epilepsy|seizures,epilepsy,Central Nervous System Diseases
13685,NCT04488419,ath-1017|fosgonimeton,ath-1017,Drug,mild to moderate alzheimer's disease,alzheimer disease,Neurodegenerative Diseases
13686,NCT04488874,hypertonic sodium lactate|mannitol|molar sodium lactate|sodium lactate,sodium lactate|mannitol 20% infusion,Drug,"brain injuries, traumatic|brain neoplasms|craniotomy|intracranial hypertension|resection surgery of|supratentorial brain tumor resection|supratentorial brain tumors|surgical resection of",intracranial hypertension,Central Nervous System Diseases
13687,NCT04488926,and ultra-micronized|micronized and ultramicronized palmitoylethanolamide|mpea|palmidrol|umpea,,Dietary Supplement,chronic fibromyalgia|fibromyalgia|pain,fibromyalgia,Neuromuscular Diseases
13688,NCT04488926,and ultra-micronized|micronized and ultramicronized palmitoylethanolamide|mpea|palmidrol|umpea,standard therapy|rescue drug,Drug,chronic fibromyalgia|fibromyalgia|pain,fibromyalgia,Neuromuscular Diseases
13689,NCT04488926,and ultra-micronized|micronized and ultramicronized palmitoylethanolamide|mpea|palmidrol|umpea,,Other,chronic fibromyalgia|fibromyalgia|pain,fibromyalgia,Neuromuscular Diseases
13690,NCT04489017,luteolin|palmidrol|pea|pea-lut,,Dietary Supplement,behavioural variant ftd|bv-ftd|cognitive and behavioural dysfunction|disturbances|frontotemporal dementia|presenile neurodegenerative dementia,frontotemporal dementia,Neurodegenerative Diseases
13691,NCT04489160,c1 inhibitor|c1-inhibitor,"c1 inhibitor, human",Drug,s-tbi|secondary brain damage|secondary brain injury|severe traumatic brain injury|tbi,"brain injuries, traumatic",Central Nervous System Diseases
13692,NCT04489160,c1 inhibitor|c1-inhibitor,"c1 inhibitor, human",Drug,s-tbi|secondary brain damage|secondary brain injury|severe traumatic brain injury|tbi,craniocerebral trauma,"Trauma, Nervous System"
13693,NCT04490954,mannitol,,Device,brain neoplasms|cerebral edema|supratentorial neoplasms,brain edema,Central Nervous System Diseases
13694,NCT04490954,mannitol,,Device,brain neoplasms|cerebral edema|supratentorial neoplasms,brain neoplasms,Nervous System Neoplasms
13695,NCT04490980,butorphanol,butorphanol,Drug,cesarean section|pain,analgesia,Diseases of the nervous system
13696,NCT04491006,ath-1017|fosgonimeton,ath-1017,Drug,mild to moderate alzheimer's|mild to moderate alzheimer's disease,alzheimer disease,Neurodegenerative Diseases
13697,NCT04491383,hov-12020|tocotrienols,tocovid suprabio (hov-12020),Drug,parkinson disease|parkinsonian,parkinson disease,Central Nervous System Diseases
13698,NCT04491383,hov-12020|tocotrienols,,Other,parkinson disease|parkinsonian,parkinson disease,Central Nervous System Diseases
13699,NCT04491474,,lidocaine hydrochloride,Drug,acute migraine attack|migraine|migraine disorders,migraine disorders,Central Nervous System Diseases
13700,NCT04492020,ubrogepant,ubrogepant 100 mg,Drug,migraine|migraine disorders,migraine|migraine disorders,Diseases of the nervous system|Central Nervous System Diseases
13701,NCT04494256,biib105,biib105,Drug,amyotrophic lateral sclerosis|atxn2|poly-cag expansion in,amyotrophic lateral sclerosis,Central Nervous System Diseases
13702,NCT04494828,dexmedetomidine|α2-adrenergic receptor agonist,dexmedetomidine|normal saline group,Drug,emergence delirium|intracranial operation for brain tumor,central nervous system diseases,Central Nervous System Diseases
13703,NCT04495127,mek) 1 inhibitor|mitogen activated protein kinase kinase|selumetinib,selumetinib,Drug,"inoperable and symptomatic plexiform neurofibroma|inoperable and symptomatic plexiform neurofibromas|neurofibroma, plexiform|neurofibromatosis 1",neurofibromatosis 1,Neurocutaneous Syndromes
13704,NCT04495374,gabapentin|pregabalin,pregabalin 300mg,Drug,abdominal hysterectomy|acute postoperative pain|chronic pain|postoperative pain,analgesia,Diseases of the nervous system
13705,NCT04495374,gabapentin|pregabalin,,Other,abdominal hysterectomy|acute postoperative pain|chronic pain|postoperative pain,analgesia,Diseases of the nervous system
13706,NCT04495816,omega-3,omega-3 fatty acid supplement,Drug,anosmia|covid-19|olfactory dysfunction,anosmia,Diseases of the nervous system
13707,NCT04496193,dexamethasone|ropivacaine|steroids,,Procedure,quadratus lumborum block,analgesia,Diseases of the nervous system
13708,NCT04497142,perampanel,perampanel|standard of care,Drug,high grade glioma|peritumoral hyperexci|primary brain tumors|seizures|tumors,seizures,Neurologic Manifestations
13709,NCT04497168,citalopram,citalopram 20mg,Drug,amyloid-beta plaques|parkinson disease|visuospatial cognitive impairment,parkinson disease,Central Nervous System Diseases
13710,NCT04498910,ly3451838,ly3451838,Drug,migraine|migraine disorders|treatment-resistant migraine,migraine|migraine disorders,Diseases of the nervous system|Central Nervous System Diseases
13711,NCT04498962,,danzhu fuyuan granule,Drug,"chronic stable angina|dementia, vascular|idiopathic membranous nephropathy","dementia, vascular",Central Nervous System Diseases
13712,NCT04499755,,nucleo cmp forte,Drug,"brain injuries, traumatic",brain injuries,"Trauma, Nervous System"
13713,NCT04499963,theracurmin,theracurmin hp,Drug,amyotrophic lateral sclerosis,amyotrophic lateral sclerosis,Central Nervous System Diseases
13714,NCT04500249,,rescue antyhypertensive medication|rescue antyhypotensive medication|rescue ia|infiltration rescue intraoperative analgesia|rescue antyemetic medication,Drug,carotid endarterectomy|pain,carotid stenosis,Central Nervous System Diseases
13715,NCT04502251,low-dose naltrexone|naltrexone,,Device,fibromyalgia|pain,fibromyalgia,Neuromuscular Diseases
13716,NCT04502251,low-dose naltrexone|naltrexone,low-dose naltrexone,Drug,fibromyalgia|pain,fibromyalgia,Neuromuscular Diseases
13717,NCT04505189,psilocybin,psilocybin,Drug,anorexia nervosa,anorexia nervosa,Diseases of the nervous system
13718,NCT04505280,lidocaine,lidocaine 1% injectable solution,Drug,trigeminal neuralgia,trigeminal neuralgia,Cranial Nerve Diseases
13719,NCT04506073,,msc,Drug,parkinson disease,parkinson disease,Central Nervous System Diseases
13720,NCT04506905,mk-8189,mk-8189,Drug,schizophrenia,schizophrenia,Diseases of the nervous system
13721,NCT04507373,statins,simvastatin 40mg,Drug,ache|atherosclerotic cardiovascular disease|pain|statin|statin-associated muscle symptoms|weakness,muscle weakness|muscle cramp,Neurologic Manifestations
13722,NCT04508244,bbs|beta blocker|beta blockers|propranolol,propranolol,Drug,"brain injuries, traumatic|mild-to-severe tbi|trauma",brain injuries,"Trauma, Nervous System"
13723,NCT04508621,tnx-102,tnx-102 sl,Drug,fibromyalgia,fibromyalgia,Neuromuscular Diseases
13724,NCT04509518,etodolac,,Other,chronic pudendal neuralgia|pain|pudendal neuralgia,pudendal neuralgia,Neuromuscular Diseases
13725,NCT04510181,somatotropin,,Dietary Supplement,fibromyalgia|low hgh|low-normal hgh|poorly controlled fm|treatment-resistant fm,fibromyalgia,Neuromuscular Diseases
13726,NCT04510298,sp-624,sp-624,Drug,acute psychosis|acutely psychotic|schizophrenia,schizophrenia,Diseases of the nervous system
13727,NCT04510922,,droxidopa 100 mg [northera],Drug,"hypotension, orthostatic|orthostatic hypotension|parkinson disease","orthostatic hypotension|hypotension, orthostatic",Autonomic Nervous System Diseases
13728,NCT04510922,,droxidopa 100 mg [northera],Drug,"hypotension, orthostatic|orthostatic hypotension|parkinson disease",parkinson disease,Central Nervous System Diseases
13729,NCT04512261,pembrolizumab|trastuzumab|tucatinib,tucatinib|trastuzumab|pembrolizumab,Drug,breast cancer brain metastases|central nervous system diseases|her2 + bcbm|her2 + breast cancer brain metastases|her2-positive breast cancer brain metastases,central nervous system diseases,Central Nervous System Diseases
13730,NCT04512599,chain,,Other,parkinson disease,parkinson disease,Central Nervous System Diseases
13731,NCT04513002,triheptanoin,,Dietary Supplement,ataxia|ataxia telangiectasia|ataxia-telangiectasia,ataxia telangiectasia,Neurocutaneous Syndromes
13732,NCT04513340,carbidopa|levodopa|wd-1603,wd-1603 carbidopa and levodopa extended-release tablets,Drug,,parkinson disease,Central Nervous System Diseases
13733,NCT04514367,anx005,anx005,Drug,huntington disease|manifest huntington's disease,huntington disease,Neurodegenerative Diseases
13734,NCT04515901,,2% lidocaine,Drug,post dural puncture headache|post-dural puncture headache,post-dural puncture headache,Central Nervous System Diseases
13735,NCT04515966,steroid|ultrasound -,,Device,carpal tunnel syndrome|mild to moderate cts,carpal tunnel syndrome,Neuromuscular Diseases
13736,NCT04515966,steroid|ultrasound -,methylprednisolone injection [solu-medrol],Drug,carpal tunnel syndrome|mild to moderate cts,carpal tunnel syndrome,Neuromuscular Diseases
13737,NCT04516057,cannabinoid|nabilone,nabilone,Drug,agitation|alzheimer disease|moderate-to-severe ad|nausea|pain,alzheimer disease,Neurodegenerative Diseases
13738,NCT04516057,cannabinoid|nabilone,,Other,agitation|alzheimer disease|moderate-to-severe ad|nausea|pain,alzheimer disease,Neurodegenerative Diseases
13739,NCT04516096,amx0035,amx0035,Drug,als|amyotrophic lateral sclerosis,amyotrophic lateral sclerosis,Central Nervous System Diseases
13740,NCT04516421,bcaa,,Dietary Supplement,sarcopenia,sarcopenia,Neurologic Manifestations
13741,NCT04516993,tenecteplase,"tenecteplase|the best treatment selected by local doctors(aspirin, recombinant tissue plasminogen activator, urokinase, thrombectomy)",Drug,acute ischemic stroke|large vessel occlusion,stroke,Central Nervous System Diseases
13742,NCT04518319,olanzapine|omega-3 polyunsaturated fatty acids,,Behavioral,cognitive impairment|metabolic syndrome|schizophrenia|schizophrenic,schizophrenia,Diseases of the nervous system
13743,NCT04518319,olanzapine|omega-3 polyunsaturated fatty acids,,Device,cognitive impairment|metabolic syndrome|schizophrenia|schizophrenic,schizophrenia,Diseases of the nervous system
13744,NCT04518319,olanzapine|omega-3 polyunsaturated fatty acids,omega-3 polyunsaturated fatty acids|olanzapine,Drug,cognitive impairment|metabolic syndrome|schizophrenia|schizophrenic,schizophrenia,Diseases of the nervous system
13745,NCT04518540,lipoic acid,control group|lipoic acid group,Drug,ad|amyotrophic lateral sclerosis,amyotrophic lateral sclerosis,Central Nervous System Diseases
13746,NCT04519346,dexketoprofen,,Other,headache|migraine|migraine disorders|migraine with aura|migraine without aura|pain|tomigraine without aura,migraine disorders,Central Nervous System Diseases
13747,NCT04519463,lidocaine,xylocaine mucosal product,Drug,bleeding,analgesia,Diseases of the nervous system
13748,NCT04519567,cti-1601,,Biological,friedreich ataxia,friedreich ataxia,Central Nervous System Diseases
13749,NCT04519645,lacosamide,lacosamide intravenous|lacosamide oral,Drug,neonatal seizures|seizures|severe and nonsevere seizure,epilepsy,Central Nervous System Diseases
13750,NCT04519645,lacosamide,,Other,neonatal seizures|seizures|severe and nonsevere seizure,epilepsy,Central Nervous System Diseases
13751,NCT04519749,4d-310|therapy 4d-310,,Biological,fabry disease,fabry disease,Central Nervous System Diseases
13752,NCT04520178,5-htp|5-hydroxytryptophan|serotonin precursor,5-hydroxytryptophan 100 mg|5-hydroxytryptophan|carbidopa,Drug,injured|spinal cord|spinal cord injuries,spinal cord injuries,"Trauma, Nervous System"
13753,NCT04520412,gv-971|sodium oligomannate,gv-971,Drug,mild to moderate alzheimer's disease,alzheimer disease,Neurodegenerative Diseases
13754,NCT04520646,empagliflozin,empagliflozin,Drug,acromegalic|acromegalic cardiomyopathy|acromegaly|diabetic|heart failure|pituitary gh secreting adenoma,acromegaly,Central Nervous System Diseases
13755,NCT04521556,morphine|ropivacaine|tramadol,continuous intravenous analgesia,Drug,unilateral nephrectomy,analgesia,Diseases of the nervous system
13756,NCT04521556,morphine|ropivacaine|tramadol,,Procedure,unilateral nephrectomy,analgesia,Diseases of the nervous system
13757,NCT04521868,sulforaphane,,Dietary Supplement,cognition impairment|negative symptoms|schizophrenia,schizophrenia,Diseases of the nervous system
13758,NCT04521868,sulforaphane,sulforaphane,Drug,cognition impairment|negative symptoms|schizophrenia,schizophrenia,Diseases of the nervous system
13759,NCT04521881,tranexamic acid,tranexamic acid 500 mg,Drug,craniocerebral trauma|intracranial haemorrhage|symptomatic mild head injury|symptomatic mild traumatic brain injury,"brain injuries, traumatic",Central Nervous System Diseases
13760,NCT04522102,antiplatelet|aspiring,start antiplatelet monotherapy,Drug,intracerebral haemorrhage|spontaneous intracerebral haemorrhage|stroke|symptomatic stroke,cerebral hemorrhage,Central Nervous System Diseases
13761,NCT04522180,antisense inhibitor of the growth hormone receptor|ionis-ghr-lrx,ionis-ghr-lrx,Drug,acromegaly,acromegaly,Central Nervous System Diseases
13762,NCT04522739,spironolactone,spironolactone,Drug,early alzheimer's disease|memory and thinking problems|mild cognitive impairment,alzheimer disease,Neurodegenerative Diseases
13763,NCT04522960,melatonin,,Diagnostic Test,ad|ad dementia|alzheimer disease|mild cognitive impairment|to,alzheimer disease,Neurodegenerative Diseases
13764,NCT04523935,,"baclofen, diazepam, clonazepam, trihexyphenidyl, tetrabenazine, gabapentin, topiramate, lamotrigine, amitriptyline.",Drug,cerebral palsy|communication deficits|excessive crying,cerebral palsy,Central Nervous System Diseases
13765,NCT04524273,inebilizumab,inebilizumab,Drug,myasthenia gravis,myasthenia gravis,Neuromuscular Diseases
13766,NCT04524351,posiphen,posiphen,Drug,alzheimer disease|early alzheimer's disease|early parkinson's disease|parkinson disease,parkinson disease,Central Nervous System Diseases
13767,NCT04524351,posiphen,posiphen,Drug,alzheimer disease|early alzheimer's disease|early parkinson's disease|parkinson disease,alzheimer disease,Neurodegenerative Diseases
13768,NCT04525014,irinotecan|rrx-001|temozolomide,temozolomide|irinotecan|rrx-001,Drug,cancer|recurrent or progressive malignant solid and central nervous system tumors,central nervous system neoplasms,Nervous System Neoplasms
13769,NCT04525066,hyaluronic acid,hyaluronic acid,Drug,early glottic cancer|t1/t2 glottic cancers|transoral laser microsurgery,voice disorders,Neurologic Manifestations
13770,NCT04525066,hyaluronic acid,,Other,early glottic cancer|t1/t2 glottic cancers|transoral laser microsurgery,voice disorders,Neurologic Manifestations
13771,NCT04525144,egb 761,tebonin forte,Drug,cognitive impairment|concomitant cerebrovascular disease|dementia|mci + cvd|mild cognitive impairment,cerebrovascular disorders,Central Nervous System Diseases
13772,NCT04526197,alxn1840|celecoxib|cytochrome p450 2c9,alxn1840|celecoxib,Drug,,hepatolenticular degeneration,Central Nervous System Diseases
13773,NCT04526210,alxn1840|bupropion,bupropion hydrochloride|alxn1840,Drug,,hepatolenticular degeneration,Central Nervous System Diseases
13774,NCT04527289,amantadine,amantadine (100mg) as add on therapy.,Drug,"brain injuries, traumatic","brain injuries, traumatic",Central Nervous System Diseases
13775,NCT04527393,,conventional oral morphine|individualized oral morphine,Drug,adenotonsillectomy|post-adenotonsillectomy,analgesia,Diseases of the nervous system
13776,NCT04528329,corticosteroid,late dexamethazone|early-dexamethasone,Drug,ageusia|anosmia,anosmia,Diseases of the nervous system
13777,NCT04528563,ketorolac|morphine,ketorolac tromethamine 10 mg/ml|morphine sulfate 10mg/1ml injection,Drug,abdominal pain|appendicitis|pain,analgesia,Diseases of the nervous system
13778,NCT04528797,corticosteroid|corticosteroids|thyroid and adrenocortical hormone|thyroid hormone,levothyroxine|methylprednisolone,Drug,brain death|hemodynamic instability|hypotension,brain death,Neurologic Manifestations
13779,NCT04529226,clozapine,"clozapine|haloperidol, pimozide, olanzapine, risperidone, amisulpride",Drug,intellectual disability|treatment-resistant psychosis,intellectual disability,Neurologic Manifestations
13780,NCT04529265,mb|methylene blue,methylene blue,Drug,emergence delirium|major surgery|pancreatic tumor surgery|pod|postoperative cognitive dysfunction|postoperative neurocognitive disorders|surgical,emergence delirium,Neurologic Manifestations
13781,NCT04529291,immunoglobulin|immunoglobulins|intravenous|intravenous immunoglobulin|intravenous immunoglobulins,,Other,"polyradiculoneuropathy, chronic inflammatory demyelinating","polyradiculoneuropathy, chronic inflammatory demyelinating",Autoimmune Diseases of the Nervous System
13782,NCT04529356,,acetaminophen,Drug,gh pituitary tumor|gh pituitary tumors|growth hormone （ gh ） pituitary tumor|headache|headaches|migraine|migraine disorders|postoperative headache|postoperative headaches,pituitary neoplasms|acromegaly,Central Nervous System Diseases
13783,NCT04529538,live attenuated type 1 and type 3 oral poliomyelitis vaccines|nopv1|nopv3|oral polio vaccines,,Biological,,poliomyelitis,Neuromuscular Diseases
13784,NCT04529954,valproate|valproic acid,valproic acid delivered to icv,Drug,focal seizures|secondary generalization|temporal lobe onset,"epilepsies, partial",Central Nervous System Diseases
13785,NCT04530110,fremanezumab,fremanezumab,Drug,ada|episodic and chronic migraine|migraine|migraine disorders,migraine|migraine disorders,Diseases of the nervous system|Central Nervous System Diseases
13786,NCT04530318,immunomodulatory treatment,,Other,multiple sclerosis,"relapsing-remitting multiple sclerosis|multiple sclerosis, relapsing-remitting",Demyelinating Diseases
13787,NCT04530747,metformin,metformin + pap,Drug,"sleep apnea, obstructive","sleep apnea, obstructive",Sleep Wake Disorders
13788,NCT04530955,baclofen,,Device,itb|spasticity,"brain injuries, traumatic|stroke",Central Nervous System Diseases
13789,NCT04530955,baclofen,,Device,itb|spasticity,multiple sclerosis,Demyelinating Diseases
13790,NCT04530955,baclofen,,Device,itb|spasticity,muscle spasticity,Neurologic Manifestations
13791,NCT04530955,baclofen,,Device,itb|spasticity,spinal cord injuries,"Trauma, Nervous System"
13792,NCT04531215,,ultrasound guided erector spinae plane|ultrasound guided retrolaminar block,Drug,modified radical mastectomy,analgesia,Diseases of the nervous system
13793,NCT04531982,pimavanserin,pimavanserin,Drug,negative symptoms|schizophrenia,schizophrenia,Diseases of the nervous system
13794,NCT04532606,"1,2-benzodiazepine|benzodiazepines|remimazolam|remimazolam tosilate",propofol|remimazolam,Drug,bladder cancer|bladder cancer surgery|cancer|delirium|nonmuscle invasive bladder cancer|postoperative|transurethral resection of bladder tumor,delirium,Diseases of the nervous system|Neurologic Manifestations
13795,NCT04533724,amisulpride|antagonist|d2|d3,amisulpride,Drug,negative symptoms|schizophrenia,schizophrenia,Diseases of the nervous system
13796,NCT04534023,idebenone,idebenone,Drug,irbd|primary rapid eye movement sleep behavior disorder|synucleinopathies,rem sleep behavior disorder,Sleep Wake Disorders
13797,NCT04534842,synb1618|synb1934,synb1618|synb1934,Drug,phenylketonuria|phenylketonurias,phenylketonurias|phenylketonuria,Diseases of the nervous system|Central Nervous System Diseases
13798,NCT04535089,dexmedetomidine|lidocaine,dexmedetomidine injection|lidocaine iv,Drug,chronic pain|intracranial surgeries|pain,analgesia,Diseases of the nervous system
13799,NCT04537377,vtx-801,,Genetic,hepatolenticular degeneration|wd,hepatolenticular degeneration,Central Nervous System Diseases
13800,NCT04537429,eptinezumab,eptinezumab,Drug,migraine|migraine disorders,migraine|migraine disorders,Diseases of the nervous system|Central Nervous System Diseases
13801,NCT04538066,bryostatin|bryostatin 1|memantine,bryostatin 1,Drug,alzheimer disease|moderately severe alzheimer's disease,alzheimer disease,Neurodegenerative Diseases
13802,NCT04538066,bryostatin|bryostatin 1|memantine,,Other,alzheimer disease|moderately severe alzheimer's disease,alzheimer disease,Neurodegenerative Diseases
13803,NCT04539223,evolocumab,evolocumab,Drug,carotid artery atherosclerotic plaque|carotid artery atherosclerotic plaques|carotid endarterectomy|severe asymptomatic but vulnerable plaques,carotid stenosis,Central Nervous System Diseases
13804,NCT04539340,gnr-055,,Biological,,mucopolysaccharidosis ii,Neurologic Manifestations
13805,NCT04541082,onc206,onc206,Drug,"recurrent and rare primary central nervous system neoplasms|recurrent, primary central nervous system (cns) neoplasms",pinealoma,Central Nervous System Diseases
13806,NCT04541082,onc206,onc206,Drug,"recurrent and rare primary central nervous system neoplasms|recurrent, primary central nervous system (cns) neoplasms",central nervous system neoplasms|choroid plexus neoplasms,Nervous System Neoplasms
13807,NCT04541823,desflurane,propofol|desﬂurane,Drug,postoperative cognitive dysfunction,emergence delirium,Neurologic Manifestations
13808,NCT04542161,acetylcysteine,nac 900mg/day|nac 3600mg/day,Drug,"fatigue syndrome, chronic|me/cfs","fatigue syndrome, chronic",Neuromuscular Diseases
13809,NCT04542499,levodopa|tavapadon,tavapadon,Drug,dyskinesias|motor fluctuations|parkinson disease,parkinson disease,Central Nervous System Diseases
13810,NCT04542629,rituximab,rituximab injection [rituxan],Drug,drug resistant epilepsy|refractory seizures,drug resistant epilepsy,Central Nervous System Diseases
13811,NCT04543188,arry 461|binimetinib|pf-07284890,binimetinib|midazolam|pf-07284890,Drug,braf v600 mutant solid tumors|braf v600-mutated advanced solid tumor malignancies|brain involvement,brain neoplasms,Nervous System Neoplasms
13812,NCT04544280,bot|botulinum toxin|toxin,xeomin injectable product,Drug,,stroke,Central Nervous System Diseases
13813,NCT04544436,ocrelizumab,ocrelizumab|antihistamine|methylprednisolone,Drug,relapsing multiple sclerosis|rms,multiple sclerosis,Demyelinating Diseases
13814,NCT04544787,inactivated polio vaccine|live attenuated serotype 2 oral poliovirus vaccines|nopv2|oral polio vaccine|sabin monovalent opv|sabin opv2|type 2 oral poliovirus vaccine,,Biological,,poliomyelitis,Neuromuscular Diseases
13815,NCT04545892,capsaicin,capsaicin,Drug,,stroke,Central Nervous System Diseases
13816,NCT04546334,acetaminophen|acyclovir|bupivacaine|magnesium sulfate|paracetamol|preg,medical treatment,Drug,"acute pain|neuralgia, postherpetic|pain|post herpetic neuralgia|post-herpetic neuralgia","neuralgia, postherpetic",Neuromuscular Diseases
13817,NCT04546334,acetaminophen|acyclovir|bupivacaine|magnesium sulfate|paracetamol|preg,,Procedure,"acute pain|neuralgia, postherpetic|pain|post herpetic neuralgia|post-herpetic neuralgia","neuralgia, postherpetic",Neuromuscular Diseases
13818,NCT04546399,blinatumomab|checkpoint inhibitor of pd-1|nivolumab,,Biological,b-all|b-cell acute lymphoblastic leukemia|cancer|down syndrome|first relapse|pain|relapsed|relapsed b-all,down syndrome,Neurologic Manifestations
13819,NCT04546399,blinatumomab|checkpoint inhibitor of pd-1|nivolumab,cytarabine|dexamethasone|etoposide|pegaspargase|cyclophosphamide|methotrexate|vincristine sulfate|thioguanine|tioguanine|leucovorin calcium|hydrocortisone sodium succinate|mercaptopurine,Drug,b-all|b-cell acute lymphoblastic leukemia|cancer|down syndrome|first relapse|pain|relapsed|relapsed b-all,down syndrome,Neurologic Manifestations
13820,NCT04546399,blinatumomab|checkpoint inhibitor of pd-1|nivolumab,,Radiation,b-all|b-cell acute lymphoblastic leukemia|cancer|down syndrome|first relapse|pain|relapsed|relapsed b-all,down syndrome,Neurologic Manifestations
13821,NCT04547179,fremanezumab|vf,,Device,migraine|migraine disorders,migraine|migraine disorders,Diseases of the nervous system|Central Nervous System Diseases
13822,NCT04547179,fremanezumab|vf,fremanezumab-vfrm,Drug,migraine|migraine disorders,migraine|migraine disorders,Diseases of the nervous system|Central Nervous System Diseases
13823,NCT04547179,fremanezumab|vf,,Other,migraine|migraine disorders,migraine|migraine disorders,Diseases of the nervous system|Central Nervous System Diseases
