,nct_id,canonical_BioLinkBERT-base_interventions,canonical_aact_interventions,aact_intervention_types,canonical_BioLinkBERT-base_conditions,canonical_aact_conditions,Disease Class
14153,NCT03933410,kb195,kb195,Drug,"inadequate control|inadequate control on standard of care|standard|urea cycle disorders, inborn","urea cycle disorders, inborn",Central Nervous System Diseases
14154,NCT03933553,"lavender essential oil|lavender oil|orange, petitgrain, rose, lavender, rosewood, ho wood, amyris essential oil",,Other,sleep wake disorders,sleep wake disorders,Diseases Category
14155,NCT03935568,pu ad|pu-ad,pu-ad,Drug,,alzheimer disease,Neurodegenerative Diseases
14156,NCT03936361,statin|statins,statins,Drug,cerebral hemorrhage|cerebral small vessel diseases|hemorrhagic|ischemic|spontaneous lobar intracerebral hemorrhage,cerebral hemorrhage,Central Nervous System Diseases
14157,NCT03936426,67cu-sartate|cu-64 sartate|cu-67 sartate|peptide receptor radionuclide therapy,cu-64 sartate and cu-67 sartate,Drug,meningioma,meningioma,Nervous System Neoplasms
14158,NCT03936777,fenfluramine hydrochloride|zx008,zx008 (fenfluramine hydrochloride),Drug,dravet syndrome|epilepsy|epileptic encephalopathies|epileptic encephalopathy|lennox gastaut syndrome|lennox-gastaut syndrome|seizures,lennox gastaut syndrome,Central Nervous System Diseases
14159,NCT03936894,anti-interleukin 1 beta (il1β) antibody|canakinumab,canakinumab injection [ilaris],Drug,"dmd|duchenne muscular dystrophy|familial mediterranean fever|muscular dystrophy, duchenne|systemic onset juvenile idiopathic arthritis|tnf-receptor associated periodic fever syndrome","duchenne muscular dystrophy|muscular dystrophy, duchenne",Neuromuscular Diseases
14160,NCT03938584,ascorbic acid|vitamin c,,Other|Dietary Supplement,mandibular fractures,mandibular fractures,"Trauma, Nervous System"
14161,NCT03938922,ent-01,active investigational treatment ent-01,Drug,parkinson's disease dementia,parkinson disease|dementia,Diseases of the nervous system|Central Nervous System Diseases|Central Nervous System Diseases
14162,NCT03939052,amino acid|glycomacropeptide|pk,,Dietary Supplement,phenylketonuria|phenylketonurias,phenylketonurias|phenylketonuria,Diseases of the nervous system|Central Nervous System Diseases
14163,NCT03939507,aeds|antiepileptic drug,,Other,chronic refractory epilepsy|depressive|drug resistant epilepsy|seizures,epilepsy,Central Nervous System Diseases
14164,NCT03939780,mk|ro|ro-948,,Diagnostic Test,alzheimer disease|tauopathies,alzheimer disease,Neurodegenerative Diseases
14165,NCT03941301,antidepressant,,Device,depression|depression disorder|major depression|major depression disorder|mood disorders|seasonal affective disorder,depressive disorder,Psychiatry and Psychology Category
14166,NCT03941444,anavex2-73,anavex2-73,Drug,rett syndrome|rtt,rett syndrome,Neurologic Manifestations
14167,NCT03941678,creatine|creatine monohydrate,,Dietary Supplement,stroke,stroke,Central Nervous System Diseases
14168,NCT03941834,bhv-3000|bhv3000|rimegepant,rimegepant,Drug,pain|treatment refractory trigeminal neuralgia,trigeminal neuralgia,Cranial Nerve Diseases
14169,NCT03943264,xpro1595,xpro1595,Drug,alzheimer disease|alzheimer's|inflammation,alzheimer disease,Neurodegenerative Diseases
14170,NCT03943290,ace-083,ace-083,Drug,"charcot-marie tooth (|cmt) disease types 1 and x|cmt1|cmtx|facioscapulohumeral muscular dystrophy|muscular dystrophy, facioscapulohumeral","muscular dystrophy, facioscapulohumeral|facioscapulohumeral muscular dystrophy|charcot-marie-tooth disease",Neuromuscular Diseases
14171,NCT03943498,fingolimod,fingolimod hydrochloride||fingolimod,Other|Drug,chemotherapy|chemotherapy-induced nerve pain|chemotherapy-induced neuropathy|neuropathy,hypesthesia,Neurologic Manifestations
14172,NCT03943537,insulin,intranasal insulin,Drug,bipolar disorder|psychotic disorders|schizoaffective and|schizophrenia,psychotic disorders|schizophrenia,Diseases of the nervous system|Psychiatry and Psychology Category
14173,NCT03944447,,"cannabis, medical",Drug,,"tourette syndrome|multiple sclerosis|post traumatic stress disorder|stress disorders, post-traumatic|seizures|bipolar disorder|epilepsy|parkinson disease|fibromyalgia|amyotrophic lateral sclerosis|depression|brain injuries, traumatic|chronic traumatic encephalopathy",Central Nervous System Diseases|Neurologic Manifestations|Demyelinating Diseases|Neuromuscular Diseases|Psychiatry and Psychology Category
14174,NCT03944460,- d-peptide|contraloid|contraloid acetate|pri-002,contraloid,Drug,alzheimer´s disease,alzheimer disease,Neurodegenerative Diseases
14175,NCT03944876,botulinum toxin|botulinum toxin a|botulinum toxin type a|onabotulinumtoxina,botulinum toxin type a,Drug,- intensity pain attacks|chronic cluster headache|chronic migraine|cluster headache|headache|pain attacks|treatment-refractory chronic cluster headache,cluster headache,Central Nervous System Diseases
14176,NCT03944954,,dronabinol,Drug,cannabinoid|cannabis use disorder|impaired,substance-related disorders,Diseases Category
14177,NCT03945110,glycosaminoglycan|glycosaminoglycan (gag) therapy|ialuril,,Device,acute spinal cord injury|early urinary tract infections|spinal cord injuries,spinal cord injuries,"Trauma, Nervous System"
14178,NCT03945279,biib100,biib100,Drug,amyotrophic lateral sclerosis,amyotrophic lateral sclerosis,Central Nervous System Diseases
14179,NCT03945448,fluconazole|liposomal amphotericin,single dose liposomal amphotericin and fluconazole|fluconazole,Drug,crag|crag +|cryptococcal antigen|meningitis,"meningitis, cryptococcal",Central Nervous System Diseases
14180,NCT03945526,astaxanthin,astaxanthine,Drug,acute ischemic stroke|stroke,stroke,Central Nervous System Diseases
14181,NCT03946111,bupropion|naltrexone|naltrexone and bupropion,naltrexone and bupropion,Other|Drug,binge-eating disorder|obesity,binge-eating disorder,Psychiatry and Psychology Category
14182,NCT03947216,amantadine|pimavanserin|pramipe,active drug: pimavanserin 17mg (2 strength tablets),Procedure|Behavioral|Drug,"da withdrawal syndrome|delusions|disruptive, impulse control, and conduct disorders|dyskinesias|gambling|impulse control disorder|impulse control disorders|parkinson disease|parkinsonian disorders|parkinsonism",parkinson disease,Central Nervous System Diseases
14183,NCT03948178,levosimendan|odm-109,levosimendan,Drug,als,amyotrophic lateral sclerosis,Central Nervous System Diseases
14184,NCT03948347,glp-1|glucagon-like peptide-1|liraglutide,liraglutide,Drug,"acute minor ischemic stroke|acute minor stroke|high-risk transient ischemic attack|ischemic attack, transient|type 2 diabetes mellitus","ischemic attack, transient",Central Nervous System Diseases
14185,NCT03949478,ibuprofen|nifedipine,ibuprofen|nifedipine,Drug,epilepsy|post-seizure hypoperfusion|postictal symptoms,"epilepsy|epilepsies, partial",Central Nervous System Diseases
14186,NCT03950076,antiplatelet|edoxaban,edoxaban,Other|Drug,"-|atrial fibrillation|enrich-af|intracranial hemorrhages|ischemic, hemorrhagic and|stroke",intracranial hemorrhages,Central Nervous System Diseases
14187,NCT03950427,bupropion,bupropion,Behavioral|Drug,serious mental illness,tobacco use disorder|mental disorders,Diseases Category|Psychiatry and Psychology Category
14188,NCT03952156,hmi-102,,Genetic,pah deficiency|pku,phenylketonurias,Central Nervous System Diseases
14189,NCT03952234,citrulline,citrulline,Drug,"lactic acidosis, and|melas syndrome|mitochondrial encephalomyopathies|nitric oxide deficiency|stroke-like episodes",melas syndrome,Neuromuscular Diseases
14190,NCT03952299,oxybutynin,oxybutynin transdermal patch|oral oxybutynin,Drug,bladder pain|bladder surgery|pain|post-surgical bladder pain|urgency,"urinary bladder, neurogenic",Neurologic Manifestations
14191,NCT03952637,,prednisone|methylprednisolone|rituximab|sirolimus,Drug,"gangliosidosis, gm1|gm1|type i and type ii gm1 gangliosidosis",gangliosidoses,Central Nervous System Diseases
14192,NCT03952806,bhv-3241|verdiperstat,verdiperstat,Drug,multiple system atrophy,multiple system atrophy,Central Nervous System Diseases
14193,NCT03953612,pregnenolone,preg 300/500 mg,Drug,cocaine use disorder|cocaine use disorders|drug,cocaine-related disorders,Diseases Category
14194,NCT03953820,db|diast|diazepam,diazepam buccal film|diastat® rectal gel (valeant pharmaceuticals usa),Drug,antiepileptic drugs|epilepsy|epileptic,epilepsy,Central Nervous System Diseases
14195,NCT03954041,biib093,biib093,Drug,brain contusion|contusion|edema|hematoma,brain contusion,Central Nervous System Diseases
14196,NCT03954106,axicabtagene ciloleucel|defibrotide,defibrotide,Drug,car-t-associated neurotoxicity|chimeric antigen receptor-t-cell-associated neurotoxicity|diffuse large b-cell lymphoma|relapsed or refractory diffuse large b-cell lymphoma,neurotoxicity syndromes,Neurotoxicity Syndromes
14197,NCT03954314,tranexamic acid|txa,tranexamic acid,Drug,loss|on-pump cardiac surgery|open cardiac surgery,seizures,Neurologic Manifestations
14198,NCT03954613,donepezil|memantin|memantine,,Combination Product,alzheimer disease,alzheimer disease,Neurodegenerative Diseases
14199,NCT03955211,htx-011,ibuprofen|acetaminophen|htx-011,Device|Drug,planned c-section|planned caesarean section,analgesia,Diseases of the nervous system
14200,NCT03955380,- d-peptide|contraloid|contraloid acetate|pri-002,contraloid,Drug,alzheimer´s disease|beta,alzheimer disease,Neurodegenerative Diseases
14201,NCT03955549,,treatment as usual (tau),Drug,delusions|schizophrenia,schizophrenia spectrum and other psychotic disorders,Psychiatry and Psychology Category
14202,NCT03956368,atorvastatin,atorvastatin 20mg,Drug,chronic subdural haematoma,"hematoma, subdural, chronic",Central Nervous System Diseases
14203,NCT03956446,antibiotic|antibiotics,symptomatic therapy|doxycycline,Other|Drug,"borrelia|borrelial|borrelial infection|encephalitis, tick-borne|lyme borreliosis|lyme meningitis|lyme neuroborreliosis|meningoradiculitis","encephalitis, tick-borne",Central Nervous System Diseases
14204,NCT03956979,jm-010,jm-010 group b|jm-010 group a,Drug,moderate to severe dyskinesia|parkinson disease,dyskinesias,Central Nervous System Diseases
14205,NCT03957499,bupivacaine|dexamethasone|magnesium sulfate,dexamethasone/bupivacaine|bupivacaine|magnesium sulfate/bupivacaine,Drug,dynamic hip screw surgeries|dynamic hip screw surgery|postoperative pain,analgesia,Diseases of the nervous system
14206,NCT03957720,,penicillamine|zinc gluconate|succimer|dmps,Drug,hepatolenticular degeneration|wd,hepatolenticular degeneration,Central Nervous System Diseases
14207,NCT03958396,remifentanil|μ-opioid agonist,remifentanil infusion,Drug,"sleep apnea, obstructive","sleep apnea, obstructive",Sleep Wake Disorders
14208,NCT03958630,,11c-er176|11c-pib,Drug,alzheimer s disease|frontotemporal dementia|lou gehrig s disease|nervous system diseases|neurodegenerative diseases,dementia,Diseases of the nervous system|Central Nervous System Diseases
14209,NCT03958708,rifaximin,rifaximin 550 mg,Drug,parkinson disease|pd,parkinson disease,Central Nervous System Diseases
14210,NCT03958877,biib017,biib017 (peginterferon beta-1a)|interferon beta type 1a,Drug,"multiple sclerosis|multiple sclerosis, relapsing-remitting|relapsing-remitting multiple sclerosis","multiple sclerosis, relapsing-remitting",Demyelinating Diseases
14211,NCT03959124,,best medical treatment for alzheimer's disease,Drug,alzheimer disease|dementia,alzheimer disease,Neurodegenerative Diseases
14212,NCT03959189,erx-963,erx-963,Drug,dm1|excessive daytime sleepiness|hypersomnia|myotonic dystrophy|myotonic dystrophy type 1|type 1,myotonic dystrophy,Neurodegenerative Diseases
14213,NCT03961022,rewin (d),,Dietary Supplement,acute exercice|delayed-onset muscle soreness|exercise|muscle damage,myalgia,Neuromuscular Diseases
14214,NCT03961087,coq10|meclofenoxate|ubidecarenone,ubidecarenone|meclofenoxate,Drug,hepatic encephalopathy|hepatic impairment|liver cirrhosis|liver impairment,hepatic encephalopathy,Central Nervous System Diseases
14215,NCT03962114,nicotinamide riboside|vitamin b3,,Dietary Supplement,ataxia|ataxia telangiectasia|dysarthria,ataxia telangiectasia,Neurocutaneous Syndromes
14216,NCT03962543,mek 1/2 inhibitor|meki|mirdametinib|pd-0325901,mirdametinib (pd-0325901) oral capsule or dispersible tablet,Drug,"inoperable plexiform neurofibromas|neurofibroma, plexiform|neurofibromatosis 1|neurofibromatosis type-1|pns|symptomatic inoperable neurofibromatosis type-1","neurofibroma, plexiform",Nervous System Neoplasms
14217,NCT03962738,lasmiditan,lasmiditan,Drug,aura|epilepsy|migraine attack|migraine with or without aura,migraine|migraine disorders,Diseases of the nervous system|Central Nervous System Diseases
14218,NCT03963336,anticoagulant|anticoagulation,lmwh|acetazolamide,Drug,idiopathic intracranial hypertension|intracranial hypertension|intracranial pressure|occlusive sinus thrombosis|pseudotumor cerebri,pseudotumor cerebri|idiopathic intracranial hypertension,Central Nervous System Diseases
14219,NCT03963362,gla5pr,gla5pr tablet 150 mg|gla5pr tablet 75 mg,Drug,,neuropathic pain|neuralgia,Neuromuscular Diseases
14220,NCT03963375,cladribine,cladribine,Drug,active secondary progressive ms|multiple sclerosis|relapsing forms of multiple sclerosis|relapsing-remitting ms|rrms,"multiple sclerosis|multiple sclerosis, relapsing-remitting",Demyelinating Diseases
14221,NCT03963479,magnesium|pyridoxine,,Combination Product,autism spectrum disorder,autism spectrum disorder,Psychiatry and Psychology Category
14222,NCT03964012,meningococcal serogroups acyw conjugate vaccine|meningococcal serogroups acywx conjugate vaccine|meningococcal vaccine|nmcv-5,,Biological,,"meningitis, meningococcal|meningococcal meningitis",Central Nervous System Diseases
14223,NCT03965091,fremanezumab,fremanezumab,Drug,fibromyalgia|pain,fibromyalgia,Neuromuscular Diseases
14224,NCT03965871,esketamine,esketamine dpi - high dose|esketamine dpi - medium dose|esketamine dpi - low dose,Drug,treatment-resistant bipolar depression,bipolar disorder,Psychiatry and Psychology Category
14225,NCT03967249,antisense inhibitor of the growth hormone receptor|ionis ghr-lrx|somatostatin receptor ligands,ionis ghr-lrx|somatostatin receptor ligand (srl),Drug,acromegaly,acromegaly,Central Nervous System Diseases
14226,NCT03968393,anticoagulation|oral anticoagulation,non-vitamin k oral anticoagulant (noac),Drug,noncardiac surgery|recent episodes of perioperative atrial fibrillation|stroke|transient perioperative atrial fibrillation,stroke,Central Nervous System Diseases
14227,NCT03969732,,1. amyloid pet；2. t807 pet,Drug,caa|cerebral amyloid angiopathy,intracranial hemorrhages|cerebral amyloid angiopathy|alzheimer disease,Central Nervous System Diseases|Neurodegenerative Diseases
14228,NCT03970239,,positron emission tomography using [18 fluorine]-altanserin ([18f]-altanserin)|positron emission tomography using [11 carbon]-3-amino-4-(2-dimethylaminomethylphenylsulfanyl)-benzonitrile ([11c]-dasb) and [18 fluorine]-altanserin ([18f]-altanserin),Drug,"disruptive, impulse control, and conduct disorders|impulse control disorders|parkinson disease","parkinson disease|disruptive, impulse control, and conduct disorders|impulse control disorders",Psychiatry and Psychology Category|Central Nervous System Diseases
14229,NCT03970798,caffeine|kw-6356|midazolam|rosuvastatin,caffeine|midazolam|kw-6356|rosuvastatin,Drug,bcrp,parkinson disease,Central Nervous System Diseases
14230,NCT03971071,erenumab,erenumab 140 mg|erenumab 70 mg,Drug,chronic migraine|medication overuse headache,migraine disorders,Central Nervous System Diseases
14231,NCT03971123,tricaprylin,tricaprylin,Drug,,alzheimer disease,Neurodegenerative Diseases
14232,NCT03971461,177lu-dotatate|lutathera,lutathera,Drug,meningioma|progressive or high-risk meningioma|progressive who i-iii|residual high-risk,meningioma,Nervous System Neoplasms
14233,NCT03971617,,hydrogen,Drug,early-stage parkinson's disease|parkinson disease,parkinson disease,Central Nervous System Diseases
14234,NCT03973203,nad +|nadide|niacin|nicotinamide|nicotinamide riboside|vitamin b3,,Dietary Supplement,disorders|external ophthalmoplegia|in a twinkle gene|mitochondrial myopathies|mtdna deletions|multiple mtdna deletions,mitochondrial myopathies,Neuromuscular Diseases
14235,NCT03973229,e2|estradiol,estradiol patch,Other|Drug,"stress disorders, post-traumatic","stress disorders, post-traumatic",Psychiatry and Psychology Category
14236,NCT03973268,ketamine,"arm 1 and 2 interventions|arm 1, 2, 3 drug interventions",Device|Other|Drug,major depression disorder|mood disorders|treatment-resistant major depression,depression,Psychiatry and Psychology Category
14237,NCT03973502,,18f-dopa pet,Drug,hcv infection|parkinson disease,parkinson disease,Central Nervous System Diseases
14238,NCT03974269,remifentanil,,Procedure,aortic valve stenosis|emergence delirium|perioperative confusion|tavi|tavi procedures,confusion,Neurologic Manifestations
14239,NCT03974360,erenumab,amg 334,Drug,mild traumatic injury to the head|persistent headache|ppth,post-concussion syndrome|post-traumatic headache,"Trauma, Nervous System|Central Nervous System Diseases"
14240,NCT03974867,glucocorticoids,methylprednisolone 40 mg|prednisone 5mg tab,Drug,dizziness|hearing loss|idiopathic sudden sensorineural hearing loss|imbalance|lateropulsion|vertigo|vestibular dysfunction|vestibular dysfunctions,"hearing loss, sudden",Neurologic Manifestations
14241,NCT03974932,htx-011,celecoxib|+/- bupivacaine hcl|acetaminophen|ibuprofen|htx-011,Device|Drug,total knee arthroplasty,analgesia,Diseases of the nervous system
14242,NCT03974997,tnf-related weak inducer of apoptosis,,Diagnostic Test,inflammatory attack of ms|inflammatory disease|inflammatory thrust|ms|multiple sclerosis,multiple sclerosis,Demyelinating Diseases
14243,NCT03975829,dabrafenib|trametinib,trametinib|dabrafenib,Drug,,neurofibromatosis 1,Neurocutaneous Syndromes
14244,NCT03976349,biib094,biib094,Drug,kinase|parkinson disease,parkinson disease,Central Nervous System Diseases
14245,NCT03977441,agomelatine,agomelatine or piacebo,Drug,anxiety|depression|parkinson disease|sleep wake disorders,parkinson disease|sleep wake disorders|depression,Diseases Category|Psychiatry and Psychology Category|Central Nervous System Diseases
14246,NCT03977584,crenezumab,crenezumab,Other|Drug,alzheimer disease|autosomal-dominant alzheimer's disease|familial alzheimer's disease|preclinical presenilin1 (psen1) e280a mutation|preclinical psen1 e280a mutation|preclinical stage,alzheimer disease,Neurodegenerative Diseases
14247,NCT03977649,erenumab,erenumab,Drug,episodic migraine|migraine|migraine disorders,migraine disorders,Central Nervous System Diseases
14248,NCT03978052,epigallocatechin gallate,,Other|Dietary Supplement,alzheimer disease|apoe4 carriers|cognitive and memory impairment|cognitive decline|mild cognitive impairment|stages of|subjective cognitive decline,alzheimer disease,Neurodegenerative Diseases
14249,NCT03978286,sertraline|vortioxetine,vortioxetine|sertraline,Drug,depression|diabetes|distress|metabolic|type 2 diabetes,depression,Psychiatry and Psychology Category
14250,NCT03978403,m207|zolmitriptan,"m207 3.8 mg ""sled"" (two 1.9 mg patches made on a ""sled"" coater, foil pouches)|zolmitriptan 2.5 mg/0.1 ml nasal spray [zomig] single dose|m207 3.8 mg ""minimac"" (two 1.9 mg patches made on a ""minimac"" coater, foil cups|m207 3.8 mg ""macap"" (two 1.9 mg patches made on a ""macap"" coater, foil cups)",Drug,,migraine|migraine disorders,Diseases of the nervous system|Central Nervous System Diseases
14251,NCT03978442,,bupropion,Drug,"cigarette smoking|smoke|smokers|smoking|stress disorders, post-traumatic","stress disorders, post-traumatic",Psychiatry and Psychology Category
14252,NCT03978832,risperidone,perseris|risperidone,Drug,clinically stable schizophrenia|stable schizophrenia,schizophrenia,Diseases of the nervous system
14253,NCT03978988,,procedural aspirin|dual dual antiplatelet therapy after 24-hours imaging follow-up,Drug,acute anterior circulation strokes|acute ischemic stroke|acute phase of ais|large vessel occlusion|lesion|steno-occlusive disease of the extra cranial carotid artery|tandem lesion|tandem occlusion,carotid artery diseases|stroke,Central Nervous System Diseases
14254,NCT03979456,rituximab,rituximab,Drug,ms|multiple sclerosis,"multiple sclerosis, relapsing-remitting",Demyelinating Diseases
14255,NCT03980184,guanfacine,guanfacine,Other|Drug,substance-related disorders,substance-related disorders,Diseases Category
14256,NCT03980431,fby|labeled boron tyrosine,,Diagnostic Test,adult brain tumor|brain neoplasms|malignant brain tumors|tumor,brain neoplasms,Nervous System Neoplasms
14257,NCT03980730,azeliragon,azeliragon,Drug,impaired glucose tolerance|mild alzheimer's disease,alzheimer disease,Neurodegenerative Diseases
14258,NCT03980938,neflamapimod,neflamapimod,Other|Drug,early-stage hd|early-stage huntington disease|huntington disease,huntington disease,Neurodegenerative Diseases
14259,NCT03981341,duavive|er alpha agonists|estradiol receptor alpha agonist|estrogen + estradiol receptor alpha modulator therapy,duavive (0.45 estrogens mg and 20 mg bazedoxifene),Drug,apneic|apneic post-menopausal|metabolic syndrome|oxidative stress|post-menopausal|postmenopausal|sleep apnea syndromes,sleep apnea syndromes,Sleep Wake Disorders
14260,NCT03981510,vincristine,,Diagnostic Test,acute lymphoblastic leukemia|chronically constipated|constipation|neurofibromatosis 1,neurofibromatosis 1,Neurocutaneous Syndromes
14261,NCT03981536,ap-101,ap-101,Drug,amyotrophic lateral sclerosis|familial and sporadic amyotrophic lateral sclerosis,amyotrophic lateral sclerosis,Central Nervous System Diseases
14262,NCT03981744,ustekinumab,ustekinumab 90 mg|ustekinumab 6 mg/kg,Drug,active polymyositis|dermatomyositis|polymyositis,polymyositis|dermatomyositis,Diseases of the nervous system|Neuromuscular Diseases
14263,NCT03983018,rituximab,rituximab,Drug,schizophrenia spectrum disorder|treatment resistant schizophrenia spectrum disorder,schizophrenia spectrum and other psychotic disorders,Psychiatry and Psychology Category
14264,NCT03983031,rituximab,rituximab,Drug,obsessive-compulsive disorder|treatment resistant obsessive-compulsive disorder,obsessive-compulsive disorder,Psychiatry and Psychology Category
14265,NCT03983252,alemtuzumab,[f-18]pbr06,Drug,ms|multiple sclerosis|rrms|spms,multiple sclerosis,Demyelinating Diseases
14266,NCT03984656,,serratus plane block treatment|lidocaine treatment,Drug,acute pain|carcinologic breast surgery|cardiac or respiratory disease|care|chest trauma|intensive care|pain|pleural drainage|thoracic surgery,analgesia,Diseases of the nervous system
14267,NCT03985878,eteplirsen,eteplirsen,Drug,"dmd|duchenne muscular dystrophy|muscular dystrophy, duchenne","duchenne muscular dystrophy|muscular dystrophy, duchenne",Neuromuscular Diseases
14268,NCT03985995,cannabidiol,cbd 800 mg p.o,Drug,acute nociceptive pain|acute pain|allodynia|hyperalgesia|pain,allodynia|hyperalgesia,Diseases of the nervous system|Neurologic Manifestations
14269,NCT03986424,akatinol memantine,akatinol memantine 10 mg|akatinol memantine 20 mg,Drug,moderate and moderately severe vascular dementia,"dementia, vascular",Central Nervous System Diseases
14270,NCT03986762,clavulanic acid,clavulanic acid,Drug,cocaine dependence|cocaine-related disorders|remitted cocaine use disorder,cocaine-related disorders,Diseases Category
14271,NCT03987126,human milk oligosaccharide,,Other|Dietary Supplement,"bowel and bladder dysfunction|neurogenic bowel and bladder|spinal cord injuries|urinary bladder, neurogenic",spinal cord injuries,"Trauma, Nervous System"
14272,NCT03987295,al001,al001,Drug,c9orf72 mutation|c9orf72 mutations|frontotemporal dementia|granulin mutation|granulin or,frontotemporal dementia,Neurodegenerative Diseases
14273,NCT03987750,safinamide,safinamide methanesulfonate 100mg|safinamide methanesulfonate 150mg,Drug,levodopa-induced dyskinesia|lid|motor fluctuations|pd,"parkinson disease|dyskinesia, drug-induced",Central Nervous System Diseases|Neurologic Manifestations
14274,NCT03987893,lactulose|peg3350,peg-3350 with electolytes|lactulose,Drug,acute on chronic liver failure|hepatic encephalopathy|overt hepatic encephalopathy,hepatic encephalopathy,Central Nervous System Diseases
14275,NCT03988088,lasmiditan,lasmiditan,Drug,migraine|migraine disorders,migraine|migraine disorders,Diseases of the nervous system|Central Nervous System Diseases
14276,NCT03988907,midazolam|risdiplam,midazolam|risdiplam,Drug,,"spinal muscular atrophy|muscular atrophy, spinal",Neuromuscular Diseases
14277,NCT03989817,calcitonin gene-related peptide|pituitary adenylate cyclase-activating polypeptide|vasoactive intestinal peptide,vasoactive intestinal peptide (vip) and saline,Drug,headache|migraine|migraine attacks|migraine disorders,headache disorders,Central Nervous System Diseases
14278,NCT03990649,soticlestat|tak-935,soticlestat,Drug,chronic complex regional pain syndrome|pain,complex regional pain syndromes,Autonomic Nervous System Diseases
14279,NCT03990766,theophylline,theophylline|saline nasal,Drug,post-viral olfactory dysfunction|smell loss|viral respiratory infection,anosmia|olfaction disorders,Diseases of the nervous system|Neurologic Manifestations
14280,NCT03990909,bcaa|branched chain amino acids,,Dietary Supplement,"brain injuries, traumatic|pain","sleep wake disorders|brain injuries, traumatic",Diseases Category|Central Nervous System Diseases
14281,NCT03991988,montelukast,montelukast,Drug,alzheimer disease|dementia|early alzheimer's disease|mild cognitive impairment,alzheimer disease,Neurodegenerative Diseases
14282,NCT03992196,rotigotine,rotigotine 3 mg/24 h|rotigotine 1 mg/24 h|rotigotine 2 mg/24 h,Drug,idiopathic restless legs syndrome|restless legs syndrome,restless legs syndrome,Restless Legs Syndrome
14283,NCT03992430,eteplirsen,eteplirsen,Drug,"51 sk|deletion mutations|dmd|duchenne muscular dystrophy|muscular dystrophy, duchenne","muscular dystrophy, duchenne",Neuromuscular Diseases
14284,NCT03993171,cnm-au8,gold nanocrystals,Drug,multiple sclerosis,multiple sclerosis,Demyelinating Diseases
14285,NCT03993457,- reactive|bupropion|escitalopram|selective serotonin reuptake inhibitors antidepressants,bupropion|escitalopram,Drug,depression|depressive,depression,Psychiatry and Psychology Category
14286,NCT03993535,,selective serotonin reuptake inhibitor,Drug,obsessive-compulsive disorder,obsessive-compulsive disorder,Psychiatry and Psychology Category
14287,NCT03994965,pimavanserin|serotonin 2a|serotonin 2ar blockade,pimavanserin 34 milligrams (mg) [nuplazid],Drug,antipsychotic|first-episode schizophrenia spectrum|schizophrenia|schizophrenia spectrum disorders,psychotic disorders|schizophrenia,Diseases of the nervous system|Psychiatry and Psychology Category
14288,NCT03995810,carn|carnosine|karnozin extra,,Dietary Supplement,multiple sclerosis,multiple sclerosis,Demyelinating Diseases
14289,NCT03996148,,"remifentanil, dexmedetomidine, and desflurane|remifentanil and desflurane|remifentanil, propofol, and desflurane",Drug,carotid endareterectomy|carotid endarterectomy|stroke,carotid stenosis,Central Nervous System Diseases
14290,NCT03996772,anticoagulant|direct oral anticoagulants|doacs|warfarin,rivaroxaban|edoxaban tablets|dabigatran|apixaban oral tablet,Drug,atrial fibrillation|bleeding in|intracerebral haemorrhage|ischaemic stroke|ischaemic strokes|stroke,cerebral hemorrhage,Central Nervous System Diseases
14291,NCT03997006,aminophylline|atropine|iv|iv aminophylline|iv neostigmine|neostigmine,iv neostigmine methylsulfate + atropine sulphate|iv aminophylline,Drug,post-dural puncture headache,post-dural puncture headache,Central Nervous System Diseases
14292,NCT03997058,estazolam,oral estazolam medication,Other|Drug,end-stage renal failure|insomnia|maintenance hemodialysis|sleep wake disorders,sleep initiation and maintenance disorders,Sleep Wake Disorders
14293,NCT03997864,prazosin,prazosin,Drug,"nightmares|post traumatic event|sexual assault|sleep disturbance|stress disorders, post-traumatic","stress disorders, post-traumatic",Psychiatry and Psychology Category
14294,NCT03999099,orexin|orexin antagonism|orexin antagonists,suvorexant 20 mg|suvorexant 10 mg,Drug,nicotine dependence|smoking|tobacco smoking|tobacco use disorder,tobacco use disorder|nicotine dependence,Diseases Category
14295,NCT03999164,,[18f]dpa-714 positron emission tomography scan,Drug,"epilepsy, post-traumatic|moderate to severe traumatic brain injury","epilepsy, post-traumatic",Central Nervous System Diseases
14296,NCT04000308,,wound infiltration|quadratus lumborum block type 2,Drug,cesarean section,analgesia,Diseases of the nervous system
14297,NCT04000919,"5-htp|5-hydroxytryptophan|5htp|dopamine precursors|l-3, 4-dihydroxyphenylalanine|levodopa|serotonin",5htp|carbidopa|levodopa,Drug,incomplete and complete spinal cord injuries|spinal cord injuries,spinal cord injuries,"Trauma, Nervous System"
14298,NCT04000932,platelet|steroid,"local steroid injection-diprospan ®, schering plough|local platelet rich plasma (prp) injection-t-lab prp kit",Drug,carpal tunnel syndrome|mild to moderate idiopathic carpal tunnel syndrome,carpal tunnel syndrome,Neuromuscular Diseases
14299,NCT04002219,cord,,Dietary Supplement,depressive|major depression disorder,encephalitis,Central Nervous System Diseases
14300,NCT04002934,bazedoxifene|bazedoxifene acetate,bazedoxifene acetate,Drug,"multiple sclerosis|multiple sclerosis, relapsing-remitting|relapsing-remitting multiple sclerosis","multiple sclerosis|multiple sclerosis, relapsing-remitting",Demyelinating Diseases
