,nct_id,canonical_BioLinkBERT-base_interventions,canonical_aact_interventions,aact_intervention_types,canonical_BioLinkBERT-base_conditions,canonical_aact_conditions,Disease Class
19111,NCT06037460,- 6 receptor|methotrexate|tocilizumab,tocilizumab treatment|blood samples,Procedure|Drug|Other|Biological,giant cell arteritis,giant cell arteritis,Central Nervous System Diseases
19112,NCT06037590,decarboxylase inhibitor|in|inbrij|levodopa,,Combination Product,fluctuations|parkinson disease,parkinson's disease and parkinsonism|parkinson|parkinson disease,Central Nervous System Diseases|unknown
19113,NCT06039007,,7-day fasting-mimicking diet (7-day fmd),Dietary Supplement,"ms|multiple sclerosis, relapsing-remitting|rrms",multiple sclerosis,Demyelinating Diseases
19114,NCT06040307,sufentanil,,Procedure,and regional anesthesia|anesthesia|general and regional anesthesia|pain|trauma and orthopaedic surgery,"anesthesia recovery period|nociceptive pain|analgesia|pain, postoperative|opioid use",Diseases of the nervous system|unknown
19115,NCT06040840,,lidocaine + epinephrine|lidocaine,Drug,carpal tunnel release|carpal tunnel syndrome,carpal tunnel syndrome,Neuromuscular Diseases
19116,NCT06040905,ubidecarenone,ubidecarenone,Other|Dietary Supplement,alzheimer disease|cognitive dysfunction|hyperglycemia|metabolic storm|mild cognitive impairment|pre-sarcopenia|sarcopenia,alzheimer disease|pre-sarcopenia|hyperglycemia|mild cognitive impairment,Neurodegenerative Diseases|unknown
19117,NCT06041334,,collection of a urine sample,Biological,spina bifida|spinal dysraphism,spina bifida|spinal dysraphism,Nervous System Malformations
19118,NCT06041451,,"methylprednisolone 500 mg injection|intravenous immunoglobulins, human",Drug,guillain-barre syndrome,guillain-barre syndrome,Demyelinating Diseases
19119,NCT06041646,,sublingual film containing igalmi,Drug,agitated|agitation|bipolar disorder|schizophrenia|schizophrenic or bipolar,"schizo affective disorder|schizophrenia|bipolar disorder|agitation,psychomotor|psychotic disorders",Diseases of the nervous system|Psychiatry and Psychology Category|unknown
19120,NCT06043440,,oxygen,Drug,"down syndrome|moderate to severe obstructive sleep apnea|sleep apnea, obstructive","down syndrome|sleep apnea, obstructive",Sleep Wake Disorders|Neurologic Manifestations
19121,NCT06043830,acetazolamide,acetazolamide,Drug|Other,chronic pain|opioid related sleep apnea|opioids|sleep disordered breathing,"sleep apnea, central|chronic pain|sleep apnea, obstructive|sleep-disordered breathing|opioid use",Sleep Wake Disorders|unknown
19122,NCT06044090,minocycline,minocycline,Drug,anhedonia|chronic stress|motivational deficits|unemployment,"motivation|stress, psychological",Psychiatry and Psychology Category|unknown
19123,NCT06044168,leucine,dietary supplement: leucine,Dietary Supplement,cerebral palsy,spastic cerebral palsy|cerebral palsy,Diseases Category
19124,NCT06044675,midomafetamine,mdma assisted psychotherapy,Drug|Behavioral,"stress disorders, post-traumatic","stress disorders, post-traumatic|post traumatic stress disorder",Psychiatry and Psychology Category
19125,NCT06044740,sevoflurane,sevoflurane,Drug|Device,acute pain,anesthesia|amnesia|pain,unknown|Neurologic Manifestations
19126,NCT06044883,botulinum toxin|onabotulinumtoxina,,Diagnostic Test|Procedure,erectile dysfunction,erectile dysfunction,Diseases Category
19127,NCT06045013,dextrose|methylprednisolone,5% dextrose injection|5% dextrose injections with methylprednisolone acetate 40 mg/ml,Drug,carpal tunnel syndrome|pain,carpal tunnel syndrome,Neuromuscular Diseases
19128,NCT06045299,lnz100|lnz101,aceclidine ophthalmic solution|aceclidine+brimonidine combination ophthalmic solution,Drug,presbyopia,miosis|eye diseases|near vision|presbyopia,unknown|Neurologic Manifestations
19129,NCT06045793,tnx-1300,tnx-1300 (injection),Drug,acute cocaine intoxication,cocaine toxicity|cocaine-related disorders|cocaine intoxication|cocaine adverse reaction|cocaine use,Diseases Category|unknown
19130,NCT06045897,,biological sampling,Biological,- risk|autism spectrum disorder|depression|disorders|early psychosis|mental|schizophrenia|state,autism spectrum disorder|major depressive disorder|schizophrenia|psychotic disorders,Diseases of the nervous system|Psychiatry and Psychology Category|unknown
19131,NCT06045936,lidocaine,lidocaine,Drug,limb loss pain|phantom and residual limb pain|refractory,phantom limb,Diseases Category
19132,NCT06046287,daratumumab|darzalex faspro|hyaluronidase,daratumumab and hyaluronidase-fihj,Drug,monoclonal gammopathy of undetermined significant|paraproteinemia|peripheral nervous system diseases|polyneuropathies|polyneuropathy,peripheral nervous system diseases|monoclonal gammopathy of undetermined significance,Neuromuscular Diseases|unknown
19133,NCT06046638,cyclo|cyclopo|cyclopofol|propofol,propofol|cyclopofol,Drug,emergence delirium|orthopedic surgery,emergence delirium|stroke,Central Nervous System Diseases|Neurologic Manifestations
19134,NCT06047613,,blood samples,Biological,depression|inflammation|suicidal|suicidal behavior|suicidal ideation|suicide|suicide attempt,depression|suicide,Psychiatry and Psychology Category
19135,NCT06050668,eaa|essential amino acid,essential amino acid supplementation,Dietary Supplement,femoral fragility fracture,femoral fracture|muscular atrophy|fragility fracture,unknown|Neurologic Manifestations
19136,NCT06051227,esketamine|fentanyl,esketamine|fentanyl citrate,Drug,acute severe traumatic pain|traumatic pain,esketamine|emergency medical services|acute pain due to trauma|analgesia|fentanyl,Diseases of the nervous system|unknown
19137,NCT06051240,lithium|s -,lithium,Drug,brain neoplasms|brain radiotherapy|cognitive decline|cognitive impairment,cognitive decline|cognitive impairment|radiotherapy; complications|memory impairment|late effect of radiation|radiotherapy side effect|brain neoplasms,Nervous System Neoplasms|unknown
19138,NCT06052163,bumetanide,bumetanide,Drug,alzheimer disease|mild cognitive impairment|mild dementia,alzheimer disease,Neurodegenerative Diseases
19139,NCT06052176,albumin,albumin infusion,Drug,cirrhosis|cognitive dysfunction|he|hepatic encephalopathy|mhe,hepatic encephalopathy|cirrhosis,Central Nervous System Diseases|unknown
19140,NCT06052787,amantadine sulfate|cerebrolysin,cerebrolysin|amantadine sulfate,Drug,"brain injuries, traumatic","brain injuries, traumatic",Central Nervous System Diseases
19141,NCT06053281,ergocalciferol|vitamin d,cholecalciferol,Drug|Other,drug resistant epilepsy|epilepsy,drug resistant epilepsy,Central Nervous System Diseases
19142,NCT06053567,,nicotine patch,Drug,anxiety sensitivity|high anxiety sensitive smokers|high anxiety sensitivity|smoking,tobacco use disorder|nicotine dependence,Diseases Category
19143,NCT06053671,,blood and nasal swab sampling,Genetic,drug-resistant epilepsy|drug-resistant seizures|epilepsy|epileptic|fcdii|focal cortical dysplasia,epilepsy|focal cortical dysplasia,Central Nervous System Diseases|unknown
19144,NCT06053814,ns-050/ncnp-03,ns-050/ncnp-03,Drug,"duchenne muscular dystrophy|muscular dystrophy, duchenne","duchenne muscular dystrophy|muscular dystrophy, duchenne",Neuromuscular Diseases
19145,NCT06054893,omaveloxolone,omaveloxolone,Drug,fa|friedreich ataxia,friedreich ataxia,Central Nervous System Diseases
19146,NCT06055270,lidocaine,,Other|Procedure,chronic olfactory dysfunction|covid|covid-19|covid-19 infection|covid-19 olfactory dysfunction|covid-19-associated|covid-19-induced parosmia|hyposmia|long covid|olfactory dysfunction|olfactory loss|parosmia|persistent,parosmia,Diseases of the nervous system
19147,NCT06055985,levodopa|ucb0022,ucb0022,Drug|Other,advanced parkinson's disease|parkinson disease,parkinson disease,Central Nervous System Diseases
19148,NCT06056921,,cd19 targeted car-t cells,Biological,refractory autoimmune disease|refractory autoimmune diseases,systemic scleroderma|sle (systemic lupus)|anti-neutrophil cytoplasmic antibody-associated vasculitis|sjogren's syndrome|dermatomyositis,unknown|Diseases of the nervous system|Neuromuscular Diseases
19149,NCT06058130,anticoagulation|antiplatelet,anticoagulant oral|anticoagulation combined with antiplatelet therapy,Drug,acute ischemic stroke|extracranial/intracranial artery stenosis|non-valvular atrial fibrillation,intracranial atherosclerosis|carotid stenosis|acute ischemic stroke|atrial fibrillation,Central Nervous System Diseases|unknown
19150,NCT06058702,,dronabinol,Drug,cannabis use disorder|canud|cognitive|psychotic disorders|schizophrenia|scz,cannabis use disorder|schizophrenia,Diseases of the nervous system|unknown
19151,NCT06058962,suramin,suramin sodium,Drug,asd,autism spectrum disorder,Psychiatry and Psychology Category
19152,NCT06059066,btx-a|onabotulinumtoxina,,Procedure,neurogenic lower urinary tract dysfunction|overactive bladder,"neuro: neurogenic bladder|urinary bladder, neurogenic|overactive bladder|lower urinary tract symptoms|neurogenic detrusor overactivity",Neurologic Manifestations|unknown
19153,NCT06059144,norepinephrine,peripheral intravenous norepinephrine,Drug,acute ischemic stroke|acute progressive perforating artery stroke|early neurological deterioration|hypertension|perforating artery territory,"stroke, ischemic|stroke",Diseases Category|unknown
19154,NCT06059703,acetazolamide,,Procedure,idiopathic intracranial hypertension|intracranial hypertension|papilledema|pseudotumor cerebri|venous stenosis,idiopathic intracranial hypertension|pseudotumor cerebri,Central Nervous System Diseases
19155,NCT06060886,aripiprazole|paliperidone|risperidone,aripiprazole|paliperidone,Drug,first episode psychosis|first psychotic episode,side effect|lipid metabolism disorders|schizophrenia|treatment-resistant schizophrenia|nafld|diabetes|psychotic disorders,Diseases of the nervous system|unknown|Psychiatry and Psychology Category
19156,NCT06061614,nggt002|pah enzyme,nggt002,Genetic,pah deficiency|phenylketonuria|phenylketonurias,phenylketonurias,Central Nervous System Diseases
19157,NCT06061692,,tongxinluo capsule,Drug,- mediated small vessel disease|ad|amyloidosis cerebral small vessel disease|cerebral amyloid angiopathy|cerebral small vessel diseases|hereditary cerebral small vessel disease|lacunar cerebral infarction|stroke|vascular cognitive impairment|vd|venous collagen disease,cerebral small vessel diseases,Central Nervous System Diseases
19158,NCT06062472,lactobacillus paracasei ps23|ps23,probiotics,Dietary Supplement,muscle loss,depression|anxiety|elderly|muscle loss,unknown|Psychiatry and Psychology Category
19159,NCT06062628,ketamine,ketamine hydrochloride,Drug,"brain injuries, traumatic|severe tbi|severe traumatic brain injury|stbi","brain injuries, traumatic|traumatic encephalopathy|brain injuries, traumatic",Central Nervous System Diseases
19160,NCT06062953,melatonin|quetiapine,quetiapine|melatonin,Drug,comorbid|insomnia|mental disorders,mental disorders|insomnia,Psychiatry and Psychology Category|unknown
19161,NCT06063369,citalopram|palmidrol,palmidrol,Drug,anxiety|bipolar disorder|depression|depressive disorder|major depression|post-partum depression|unipolar or bipolar depression,bipolar disorder|major depressive disorder,Psychiatry and Psychology Category|unknown
19162,NCT06064162,ketamine,ketamine,Drug,fatigue|multiple sclerosis,multiple sclerosis,Demyelinating Diseases
19163,NCT06064175,ibuprofen,ibuprofen 400 mg|ibuprofen 800 mg,Drug,acute mechanical low back pain|low back pain,"pain management|low back pain, mechanical|analgesia|ibuprofen",Diseases of the nervous system|unknown
19164,NCT06064201,scfas|short-chain fatty acids,,Other,anorexia nervosa|eating|stress,anorexia nervosa,Diseases of the nervous system
19165,NCT06064448,sildenafil|sildenafil citrate,ningbitai capsule + sildenafil|sildenafil|ningmitai capsule,Drug,chronic pelvic pain syndrome|cp/cpps|erectile dysfunction,chronic prostatitis with chronic pelvic pain syndrome|erectile dysfunction,Diseases Category|unknown
19166,NCT06064539,cyp2c|cyp2c8|cyp3a4|gemfibrozil|rifampicin|sar442168,tolebrutinib|rifampicin|gemfibrozil,Drug,,multiple sclerosis,Demyelinating Diseases
19167,NCT06064838,,flavonoids,Dietary Supplement,chronic fatigue|fatigue|flalo|long covid,"long covid19|fatigue syndrome, chronic",Neuromuscular Diseases|unknown
19168,NCT06064890,avb-101,intrathalamic avb-101,Genetic|Procedure,dementia|frontotemporal dementia|frontotemporal dementia with progranulin mutations|progranulin mutations,frontotemporal dementia|ftd,Neurodegenerative Diseases|unknown
19169,NCT06065046,baricitinib,baricitinib 4 mg,Drug|Other,"brain injuries, traumatic|cerebral hemorrhage, traumatic|contusions|moderate and severe traumatic intracerebral hemorrhage","brain injuries, traumatic",Central Nervous System Diseases
19170,NCT06065436,collagenase clostridium histolyticum,collagenase clostridium histolyticum|,Drug|Device,peyronie's disease,peyronie disease|erectile dysfunction,Diseases Category|unknown
19171,NCT06065670,clemastine|clemastine fumarate,clemastine fumarate,Drug,acute demyelinating|acute demyelinating lesions|acute inflammatory injury -|acute inflammatory injury-causing demyelination|acute lesions|chronic optic neuropathy|demyelination|lesions|ms|multiple sclerosis,"demyelinating diseases|clinically isolated syndrome, cns demyelinating|demyelination; corpus callosum|multiple sclerosis brain lesion|multiple sclerosis acute and progressive",Demyelinating Diseases|unknown
19172,NCT06065735,paroxetine,paroxetine,Drug,mood disorders,anxiety disorders,Psychiatry and Psychology Category
19173,NCT06066112,amisulpride,"drug: test (t) amisulpride orally disintegrating tablets (200mg). produced and supplied by zezheng (shanghai) biotechnology co., ltd.",Drug,,bioequivalence|schizophrenia,Diseases of the nervous system|unknown
19174,NCT06066619,,100% cranberry juice|100% cranberry juice + 200 mg l-theanine,Dietary Supplement,cognitive decline|cognitive impairment|depression|fatigue|mood fluctuations|stress,neurobehavioral manifestations|motor activity|stress response|mental stress|multitasking behavior|physiological stress,unknown|Neurologic Manifestations
19175,NCT06066710,propranolol,propranolol,Drug|Device,"anxiety|aphasia, primary progressive","aphasia, primary progressive",Central Nervous System Diseases
19176,NCT06066853,,midomafetamine,Drug,fibromyalgia|pain,fibromyalgia,Neuromuscular Diseases
19177,NCT06066918,,pregabalin 75mg,Drug,central pain|pain|sci|spinal cord injuries,spinal cord injuries|spinal cord diseases,"Central Nervous System Diseases|Trauma, Nervous System"
19178,NCT06067412,levetiracetam|phenytoin,phenytoin|levetiracetam,Drug,convulsive status epilepticus|seizures|status epilepticus,status epilepticus,Neurologic Manifestations
19179,NCT06069791,bupivacaine,bupivacaine injection,Drug,post-traumatic headache,post-traumatic headache,Central Nervous System Diseases
19180,NCT06069843,ketamine,iv ketamine,Drug,depression|mci-d|mild cognitive impairment,depression|mild cognitive impairment,Psychiatry and Psychology Category|unknown
19181,NCT06070649,"dextromethorphan|dimethyltryptamine|n, n-dimethyltryptamine",25 mg diphenhydramine (5 min) + normal saline|0.2 mg/kg/min + dimethyltryptamine 0.01mg/kg/min infusion|0.3mg/kg/min dimethyltryptamine + normal saline infusion,Drug,alcohol use disorder,alcohol use disorder (aud)|alcohol use|alcohol-related disorders,Diseases Category|unknown
19182,NCT06070701,,morphine|general anesthetic,Drug,cardiopulmonary bypass|open heart surgery|open-heart surgery,analgesia,Diseases of the nervous system
19183,NCT06071936,ap707|cannabinoids|modulator|thc-focused,adezunap (ap707),Drug,chronic pain|pain|traumatic or post-operative peripheral neuropathy,"plexopathy|chronic pain syndrome|peripheral nervous system diseases|peripheral neuralgia|peripheral nerve injuries|pain, chronic|post-traumatic neuralgia|chronic pain|pain syndrome|post operative pain|pain|neuropathic pain|neuralgia","Neuromuscular Diseases|unknown|Trauma, Nervous System"
19184,NCT06071949,ap707|cannabinoids|endocannabinoid|modulator|thc-focused,adezunap,Drug,central neuropathy|chronic pain|pain,"phantom limb syndrome with pain|central neuropathic pain|chronic pain syndrome|multiple sclerosis|phantom limb|pain, chronic|stroke|chronic pain|pain syndrome|brain injuries, traumatic|pain|neuropathic pain|neuralgia|paraplegia",Central Nervous System Diseases|unknown|Diseases Category|Diseases of the nervous system|Neurologic Manifestations|Neuromuscular Diseases|Demyelinating Diseases
19185,NCT06071975,ap707|cannabinoids|modulator|thc-focused,adezunap (ap707),Drug,chronic pain|diabetic polyneuropathy|pain|pain disorders,"diabetic neuropathies|chronic pain syndrome|peripheral nervous system diseases|peripheral neuralgia|pain, chronic|peripheral neuropathy with type 2 diabetis|chronic pain|pain syndrome|pain|diabetic polyneuropathy|diabetes",Neuromuscular Diseases|unknown
19186,NCT06071988,ap707|cannabinoids|dronabinol,adezunap (ap707),Drug,chronic pain|pain|traumatic or post-operative peripheral neuropathy,"plexopathy|chronic pain syndrome|peripheral nervous system diseases|peripheral neuralgia|peripheral nerve injuries|pain, chronic|post-traumatic neuralgia|chronic pain|pain syndrome|post operative pain|pain|neuropathic pain|neuralgia","Neuromuscular Diseases|unknown|Trauma, Nervous System"
19187,NCT06072001,ap707|cannabinoids|modulator|thc-focused,adezunap (ap707),Drug,central neuropathy|chronic pain|pain,"phantom limb syndrome with pain|central neuropathic pain|chronic pain syndrome|multiple sclerosis|phantom limb|pain, chronic|stroke|chronic pain|pain syndrome|brain injuries, traumatic|pain|neuropathic pain|neuralgia|paraplegia",Central Nervous System Diseases|unknown|Diseases Category|Diseases of the nervous system|Neurologic Manifestations|Neuromuscular Diseases|Demyelinating Diseases
19188,NCT06072521,lactoferrin,lactoferrin bovine,Drug,hepatic encephalopathy,hepatic encephalopathy,Central Nervous System Diseases
19189,NCT06072573,ap707|cannabinoids|modulator|thc-focused,adezunap (ap707),Drug,chronic pain|diabetic polyneuropathy|pain|pain disorders,"diabetic neuropathies|chronic pain syndrome|peripheral nervous system diseases|peripheral neuralgia|pain, chronic|peripheral neuropathy with type 2 diabetis|chronic pain|pain syndrome|pain|diabetic polyneuropathy|diabetes",Neuromuscular Diseases|unknown
19190,NCT06072898,niacin|psilocybin,niacin|psilocybin,Drug,depression,depressive disorder|major depressive disorder,Psychiatry and Psychology Category|unknown
19191,NCT06072963,insulin|semaglutide,intranasal insulin|semaglutide,Drug|Other,cerebrovascular disorders|dementia|impaired cognition|mci|metabolic syndrome|mets|mild cognitive impairment,metabolic syndrome|alzheimer disease|mild cognitive impairment,Neurodegenerative Diseases|unknown
19192,NCT06075537,dnl310|tividenofusp alfa,tividenofusp alfa,Drug,mucopolysaccharidosis ii,mucopolysaccharidosis ii,Neurologic Manifestations
19193,NCT06075771,dopaminergic therapy|levodopa,carbidopa levodopa,Drug,anhedonia|depression|inflammation|inflammation-related anhedonia,depression|anhedonia,Neurologic Manifestations|Psychiatry and Psychology Category
19194,NCT06075875,,mixed animal and vegetable proteins|pure vegetable proteins,Dietary Supplement,he|hepatic encephalopathy,hepatic encephalopathy,Central Nervous System Diseases
19195,NCT06075914,ketone|ketones,ketone ester,Other|Dietary Supplement,ketosis|sleep deprivation|sleep loss|sleep restriction,sleep deprivation|nutritional intervention,Sleep Wake Disorders|unknown
19196,NCT06076122,,food supplement based on salicornia extracts,Dietary Supplement,,brain ischemia|ischemic stroke|neurovascular injury|stroke,Central Nervous System Diseases|unknown
19197,NCT06076434,heparin|lmwh,,Other,bruising|ecchymosis|hematoma|pain,stroke,Central Nervous System Diseases
19198,NCT06076668,dexmedetomidine|melatonin,saline|dexmedetomidine|melatonin 3 mg,Drug,delirium|icu) delirium|intensive care unit,delirium|melatonin|dexmedetomidine,Diseases of the nervous system|Neurologic Manifestations|unknown
19199,NCT06077292,dronabinol|medical cannabis,,Behavioral,cannabis|cognitive impairment,marijuana use|cognitive impairment|thc vaping|cannabis use|thc,unknown|Psychiatry and Psychology Category
19200,NCT06077539,dexmedetomidine|ketamine|magnesium sulfate|sevoflurane,dexmedetomidine|magnesium|ketamine,Drug|Other,cardiac catheterization|ea|emergence delirium|sevoflurane|sevoflurane induced anesthesia,emergence delirium,Neurologic Manifestations
19201,NCT06077682,cyclopentolate|tropicamide,tropicamide|cyclopentolate,Drug,esotropia,cycloplegia|esotropia|vision disorders|refractive errors,Cranial Nerve Diseases|unknown|Neurologic Manifestations
19202,NCT06078891,,bcg vaccine,Biological,alzheimer disease,alzheimer disease,Diseases Category
19203,NCT06079190,al101|gsk4527226,gsk4527226,Drug|Other,alzheimer disease|early alzheimer's disease|mci|mild cognitive impairment|mild dementia,alzheimer disease,Neurodegenerative Diseases
19204,NCT06079736,pgn-edo51,pgn-edo51,Drug,"duchene muscular dystrophy|duchenne muscular dystrophy|exon 51-skipping treatment|muscular dystrophy, duchenne","duchenne muscular dystrophy|muscular dystrophy, duchenne",Neuromuscular Diseases
19205,NCT06079801,anti-cgrp,anti-cgrp-mabs,Drug|Device,chronic migraine|drug resistant migraine|drug-resistant migraine|migraine|migraine disorders|pain,migraine disorders|migraine,Diseases of the nervous system|Central Nervous System Diseases
19206,NCT06080100,xenon,xenon,Drug|Other,anxiety|high anxiety|laser vision correction|psychoemotional stress|psychoemotional stress disorder|refractive laser vision correction|refractive laser vision correction surgery|stress instability,"anesthesia|anxiety|xenon|stress, psychological",Psychiatry and Psychology Category|unknown
19207,NCT06080932,,ketone/glucose monitoring|blood draw,Biological,depression|major depression,depression|ketosis,Psychiatry and Psychology Category|unknown
19208,NCT06081062,agalsidase beta|fabagal,active comparator (agalsidase beta)|fabagal® (agalsidase beta),Drug|Biological,fabry disease,fabry disease,Central Nervous System Diseases
19209,NCT06081283,,valproate sodium|phosphenytoin|lacosamide injectable product|levetiracetam|phenobarbital sodium injection,Drug,acute brain injury|of|seizure networks|seizures|severe acute brain injury|suppression of consciousness,"persistent vegetative state|brain ischemia|coma|intracranial hemorrhages|heart arrest|stroke|brain injuries, traumatic|hypoxia, brain|hypoxia-ischemia, brain|brain injuries, acute",Diseases of the nervous system|Neurologic Manifestations|Central Nervous System Diseases|unknown|Neurologic Manifestations
19210,NCT06081348,serotonin reuptake inhibitor|sertraline,sertraline,Drug|Other,anxiety|ndds|neurodevelopmental disorders,"generalized anxiety disorder|adhd - combined type|fragile x syndrome|22q11 deletion syndrome|autism spectrum disorder|agoraphobia|anxiety disorders|neurodevelopmental disorders|tuberous sclerosis|tourette syndrome in children|22q11 deletion|adhd, predominantly hyperactive - impulsive|tourette syndrome in adolescence|other specified anxiety disorders|anxiety, separation|adhd predominantly inattentive type|provisional tic disorder|tic disorders|adhd|anxiety|social anxiety|generalized anxiety|unspecified anxiety disorder|autism|tourette syndrome|social anxiety disorder",Central Nervous System Diseases|unknown|Diseases of the nervous system|Neurologic Manifestations|Psychiatry and Psychology Category|Neurocutaneous Syndromes
19211,NCT06082817,kyzatrax|kyzatrex|testosterone|testosterone undecanoate,oral testosterone undecanoate,Drug,"low testosterone|menopausal|sexual dysfunctions, psychological","sexual dysfunctions, psychological",Psychiatry and Psychology Category
19212,NCT06083350,yeast beta-glucan|yeast β-glucan,starch|yeast beta-glucan,Dietary Supplement,mild cognitive impairment,alzheimer disease|mild cognitive impairment,Neurodegenerative Diseases|unknown
19213,NCT06083571,diphenhydramine|ketorolac|migraine cocktail|prochlorperazine,prochlorperazine|ketorolac|diphenhydramine,Drug,acute migraine headache|migraine|migraine disorders|pain,migraine disorders,Central Nervous System Diseases
19214,NCT06083753,pipe-307,pipe-307 dose a|pipe-307 dose b,Drug,"multiple sclerosis, relapsing-remitting|relapsing-remitting multiple sclerosis","multiple sclerosis, relapsing-remitting",Demyelinating Diseases
19215,NCT06084130,hypnotic|zolpidem,zolpidem,Drug,"sleep apnea, obstructive","sleep apnea, obstructive",Sleep Wake Disorders
19216,NCT06085937,ketamine,ketamine,Drug,acutely suicidal|depression|suicidal ideation,depression|suicide|suicidal ideation,Psychiatry and Psychology Category|unknown
19217,NCT06087276,prax-944|ulixacaltamide,60 mg ulixacaltamide,Drug,essential tremor,essential tremor,Central Nervous System Diseases
19218,NCT06087471,,control snack|intervention snack,Dietary Supplement,anxiety|mild to moderate symptoms of depression and,depression|anxiety,Psychiatry and Psychology Category|unknown
19219,NCT06087757,clemasntine|clemastine,open label clemastine with a blinded randomize withdrawal,Drug,williams syndrome,williams syndrome,Neurologic Manifestations
19220,NCT06087965,fingolimod|fty720,fingolimod,Drug,cerebral hemorrhage,cerebral hemorrhage,Central Nervous System Diseases
19221,NCT06088550,branched-chain amino acid,bcaa,Other|Dietary Supplement,cirrhosis|liver cirrhosis,muscular atrophy,Neurologic Manifestations
19222,NCT06088732,ibuprofen,ibuprofen 800 mg,Drug|Other,bipolar disorder,bipolar disorder,Psychiatry and Psychology Category
19223,NCT06089356,zolmitriptane,valproic acid|valproate|zolmitriptanee|topiramate,Drug,migraine|migraine disorders,migraine disorders|migraine,Diseases of the nervous system|Central Nervous System Diseases
19224,NCT06089603,,conventional pharmacological treatment,Drug,"osa|polycythemia|sleep apnea, obstructive","polycythemia|sleep apnea, obstructive",Sleep Wake Disorders|unknown
19225,NCT06089811,prebiotic|tryptophan,prebiotic|tryptophan,Dietary Supplement,intestinal hyper-permeability|stress|stress induced,"stress, psychological",Psychiatry and Psychology Category
19226,NCT06090123,itraconazole|rifampicin|tpn171h,tpn171h|rifampicin|itraconazole,Drug,,erectile dysfunction,Diseases Category
19227,NCT06090136,tpn171h,tpn171h,Drug,,erectile dysfunction,Diseases Category
19228,NCT06090422,ketamine|midazolam,midazolam hydrochloride|ketamine hydrochloride,Drug,alcohol|alcohol use disorder|depression,depression|alcohol use disorder,Psychiatry and Psychology Category|unknown
19229,NCT06090474,ndc-002|ndc-002c,ndc-002,Drug,,stroke sequelae|stroke,Central Nervous System Diseases|unknown
19230,NCT06090955,dexmedetomidine|lidocaine,dexmedetomidine injection [precedex]|normal saline|lidocaine iv,Drug,delirium|dysfunction|emergence delirium|postoperative|surgery-induced bbb disruption|surgery-induced blood-brain barrier disruption,emergence delirium,Neurologic Manifestations
19231,NCT06091826,nfl-101,nfl-101,Drug,smokers,smoking cessation|tobacco use disorder|nicotine dependence,Diseases Category|unknown
19232,NCT06092034,lamp2 isoform b|lysosome-associated membrane protein 2 isoform b|rp-a501,rp-a501,Genetic,glycogen storage disease type iib,glycogen storage disease type iib,Neurologic Manifestations
19233,NCT06092073,,bupivacaine,Drug,epigastric hernia|epigastric hernia repair,epigastric hernia|recto-intercostal fascial plane block|analgesia,Diseases of the nervous system|unknown
19234,NCT06093126,lemborexant,lemborexant 5 mg,Drug,cognitive impairment|delirium|dementia|dependence|early onset dementia|insomnia|onset dementia|rebound insomnia|withdrawal,frontotemporal dementia|dementia|insomnia,Diseases of the nervous system|Central Nervous System Diseases|Neurodegenerative Diseases|unknown
19235,NCT06093451,dexmedetomidine|lorazepam,dexmedetomidine|lorazepam 2 mg/ml,Drug,agitation|bipolar disorder|moderate to severe agitation|schizophrenia,schizophrenia agitation|dexmedetomidine|bipolar disorder|schizo affective disorder,unknown|Psychiatry and Psychology Category
19236,NCT06094244,atorvastatin|rosuvastatin|statin|statins,atorvastatin|rosuvastatin,Drug|Other,dyslipidemia|spontaneous intracerebral hemorrhage,cerebral hemorrhage,Central Nervous System Diseases
19237,NCT06094309,botulinum toxin|botulinum toxin type a|type a bt,botulinum toxin type a injection,Drug,freezing|freezing gait|freezing of gait|freezing walking|parkinson disease,botulinum toxin|freezing of gate|parkinson disease,Central Nervous System Diseases|unknown
19238,NCT06094907,"dimethyltryptamine|n, n-dimethyltryptamine",dimethyltryptamine,Drug,partial response in depression,depressive disorder,Psychiatry and Psychology Category
19239,NCT06096090,aldesleukin|human interleukin-2,aldesleukin|human interleukin-2,Drug,alzheimer disease|mild to moderate alzheimer's disease|mild-to moderate clinical dementia,alzheimer disease,Neurodegenerative Diseases
19240,NCT06096389,,house cricket supplementation|carbohydrate supplementation|whey supplementation,Dietary Supplement,exercise|post,myalgia,Neuromuscular Diseases
19241,NCT06096415,abx-101,abx-101 2mg|abx-101 1mg,Drug,moderate to severe tbi|moderate-to-severe traumatic brain injury,"cerebral edema|brain injuries, traumatic",Central Nervous System Diseases|unknown
19242,NCT06097780,nestacell|tetrabenazine,nestacell®,Genetic,chorea|huntington disease,huntington disease,Neurodegenerative Diseases
19243,NCT06098612,sy08,c11-sy08,Drug,alpha synuclein|dementia with lewy bodies|multiple system atrophy|parkinson disease,multiple system atrophy|parkinson disease|healthy controls|dementia with lewy bodies,Central Nervous System Diseases|unknown
19244,NCT06098677,carotenoids|l|lutein|meso-zeaxanthin|z|zeaxanthin,carotenoids supplementation,Dietary Supplement,age-related macular degeneration|disease,vision disorders,Neurologic Manifestations
19245,NCT06099886,lithium,lithium aspartate,Dietary Supplement,early-stage parkinson's disease|parkinson disease,parkinson disease,Central Nervous System Diseases
